Energy_au,CrossSection_au,CrossSection_Mb
1.000000e-03,7.670237e-03,2.147881e-01
4.020202e-03,5.268123e-01,1.475222e+01
7.040404e-03,9.255061e-01,2.591676e+01
1.006061e-02,2.851056e-01,7.983755e+00
1.308081e-02,1.859801e-01,5.207964e+00
1.610101e-02,1.464580e-01,4.101235e+00
1.912121e-02,1.247695e-01,3.493894e+00
2.214141e-02,1.106952e-01,3.099776e+00
2.516162e-02,1.005682e-01,2.816191e+00
2.818182e-02,9.276939e-02,2.597803e+00
3.120202e-02,8.646089e-02,2.421147e+00
3.422222e-02,8.117939e-02,2.273250e+00
3.724242e-02,7.663567e-02,2.146013e+00
4.026263e-02,7.264642e-02,2.034303e+00
4.328283e-02,6.908587e-02,1.934598e+00
4.630303e-02,6.586775e-02,1.844482e+00
4.932323e-02,6.292605e-02,1.762105e+00
5.234343e-02,6.021254e-02,1.686120e+00
5.536364e-02,5.769438e-02,1.615604e+00
5.838384e-02,5.534152e-02,1.549717e+00
6.140404e-02,5.313101e-02,1.487817e+00
6.442424e-02,5.104597e-02,1.429430e+00
6.744444e-02,4.907299e-02,1.374181e+00
7.046465e-02,4.719946e-02,1.321717e+00
7.348485e-02,4.541502e-02,1.271748e+00
7.650505e-02,4.371207e-02,1.224060e+00
7.952525e-02,4.208467e-02,1.178489e+00
8.254545e-02,4.052429e-02,1.134794e+00
8.556566e-02,3.902845e-02,1.092906e+00
8.858586e-02,3.759262e-02,1.052699e+00
9.160606e-02,3.621186e-02,1.014034e+00
9.462626e-02,3.488451e-02,9.768639e-01
9.764646e-02,3.360614e-02,9.410661e-01
1.006667e-01,3.196694e-02,8.951639e-01
1.036869e-01,3.079493e-02,8.623442e-01
1.067071e-01,2.966885e-02,8.308110e-01
1.097273e-01,2.858439e-02,8.004428e-01
1.127475e-01,2.754339e-02,7.712919e-01
1.157677e-01,2.654304e-02,7.432794e-01
1.187879e-01,2.557831e-02,7.162642e-01
1.218081e-01,2.465293e-02,6.903510e-01
1.248283e-01,2.376202e-02,6.654031e-01
1.278485e-01,2.290432e-02,6.413851e-01
1.308687e-01,2.208118e-02,6.183350e-01
1.338889e-01,2.128794e-02,5.961218e-01
1.369091e-01,2.052655e-02,5.748010e-01
1.399293e-01,1.979264e-02,5.542494e-01
1.429495e-01,1.908765e-02,5.345077e-01
1.459697e-01,1.840841e-02,5.154869e-01
1.489899e-01,1.775505e-02,4.971911e-01
1.520101e-01,1.712637e-02,4.795862e-01
1.550303e-01,1.652053e-02,4.626212e-01
1.580505e-01,1.593750e-02,4.462946e-01
1.610707e-01,1.537584e-02,4.305666e-01
1.640909e-01,1.483450e-02,4.154075e-01
1.671111e-01,1.431366e-02,4.008225e-01
1.701313e-01,1.380972e-02,3.867109e-01
1.731515e-01,1.332451e-02,3.731235e-01
1.761717e-01,1.285575e-02,3.599970e-01
1.791919e-01,1.240382e-02,3.473416e-01
1.822121e-01,1.196744e-02,3.351218e-01
1.852323e-01,1.154628e-02,3.233281e-01
1.882525e-01,1.113899e-02,3.119230e-01
1.912727e-01,1.074567e-02,3.009089e-01
1.942929e-01,1.036556e-02,2.902648e-01
1.973131e-01,9.997721e-03,2.799642e-01
2.003333e-01,9.642919e-03,2.700287e-01
2.033535e-01,9.299360e-03,2.604081e-01
2.063737e-01,8.967028e-03,2.511019e-01
2.093939e-01,8.645943e-03,2.421106e-01
2.124141e-01,8.335692e-03,2.334227e-01
2.154343e-01,8.035638e-03,2.250204e-01
2.184545e-01,7.745759e-03,2.169029e-01
2.214747e-01,7.465649e-03,2.090591e-01
2.244949e-01,7.194988e-03,2.014798e-01
2.275152e-01,6.933556e-03,1.941590e-01
2.305354e-01,6.681363e-03,1.870969e-01
2.335556e-01,6.438019e-03,1.802826e-01
2.365758e-01,6.203281e-03,1.737092e-01
2.395960e-01,5.976813e-03,1.673675e-01
2.426162e-01,5.758739e-03,1.612608e-01
2.456364e-01,5.548968e-03,1.553866e-01
2.486566e-01,5.346920e-03,1.497287e-01
2.516768e-01,5.152737e-03,1.442911e-01
2.546970e-01,4.966315e-03,1.390707e-01
2.577172e-01,4.787176e-03,1.340543e-01
