Energy_au,CrossSection_au,CrossSection_Mb
1.000000e-03,1.272021e-04,3.562015e-03
4.020202e-03,4.867716e-04,1.363097e-02
7.040404e-03,1.439613e-03,4.031319e-02
1.006061e-02,3.467444e-03,9.709814e-02
1.308081e-02,5.388971e-03,1.509063e-01
1.610101e-02,6.885812e-03,1.928220e-01
1.912121e-02,7.597665e-03,2.127559e-01
2.214141e-02,7.653049e-03,2.143068e-01
2.516162e-02,7.336940e-03,2.054549e-01
2.818182e-02,6.866273e-03,1.922749e-01
3.120202e-02,6.360872e-03,1.781222e-01
3.422222e-02,5.876858e-03,1.645685e-01
3.724242e-02,5.435653e-03,1.522135e-01
4.026263e-02,5.043264e-03,1.412255e-01
4.328283e-02,4.698447e-03,1.315697e-01
4.630303e-02,4.397162e-03,1.231328e-01
4.932323e-02,4.134531e-03,1.157784e-01
5.234343e-02,3.905889e-03,1.093758e-01
5.536364e-02,3.706891e-03,1.038033e-01
5.838384e-02,3.533470e-03,9.894707e-02
6.140404e-02,3.382362e-03,9.471561e-02
6.442424e-02,3.250791e-03,9.103124e-02
6.744444e-02,3.135939e-03,8.781508e-02
7.046465e-02,3.035800e-03,8.501091e-02
7.348485e-02,2.948433e-03,8.256439e-02
7.650505e-02,2.872230e-03,8.043049e-02
7.952525e-02,2.805634e-03,7.856561e-02
8.254545e-02,2.747396e-03,7.693477e-02
8.556566e-02,2.696533e-03,7.551049e-02
8.858586e-02,2.651905e-03,7.426078e-02
9.160606e-02,2.612768e-03,7.316481e-02
9.462626e-02,2.578364e-03,7.220140e-02
9.764646e-02,2.547961e-03,7.135005e-02
1.006667e-01,2.746139e-03,7.689958e-02
1.036869e-01,2.714347e-03,7.600931e-02
1.067071e-01,2.684570e-03,7.517548e-02
1.097273e-01,2.656643e-03,7.439343e-02
1.127475e-01,2.630182e-03,7.365245e-02
1.157677e-01,2.604966e-03,7.294635e-02
1.187879e-01,2.580798e-03,7.226957e-02
1.218081e-01,2.557558e-03,7.161878e-02
1.248283e-01,2.534943e-03,7.098551e-02
1.278485e-01,2.513037e-03,7.037207e-02
1.308687e-01,2.491689e-03,6.977428e-02
1.338889e-01,2.470911e-03,6.919242e-02
1.369091e-01,2.450538e-03,6.862191e-02
1.399293e-01,2.430744e-03,6.806764e-02
1.429495e-01,2.411331e-03,6.752403e-02
1.459697e-01,2.392478e-03,6.699608e-02
1.489899e-01,2.374176e-03,6.648359e-02
1.520101e-01,2.356434e-03,6.598674e-02
1.550303e-01,2.339253e-03,6.550562e-02
