Energy_au,CrossSection_au,CrossSection_Mb
1.000000e-03,2.741933e-03,7.678180e-02
4.020202e-03,2.789329e-03,7.810902e-02
7.040404e-03,2.836607e-03,7.943295e-02
1.006061e-02,3.310476e-03,9.270261e-02
1.308081e-02,3.297489e-03,9.233893e-02
1.610101e-02,3.283547e-03,9.194852e-02
1.912121e-02,3.268920e-03,9.153892e-02
2.214141e-02,3.253576e-03,9.110923e-02
2.516162e-02,3.237973e-03,9.067230e-02
2.818182e-02,3.222063e-03,9.022679e-02
3.120202e-02,3.206234e-03,8.978352e-02
3.422222e-02,3.190652e-03,8.934718e-02
3.724242e-02,3.175420e-03,8.892065e-02
4.026263e-02,3.160802e-03,8.851131e-02
4.328283e-02,3.146930e-03,8.812287e-02
4.630303e-02,3.133976e-03,8.776010e-02
4.932323e-02,3.122085e-03,8.742713e-02
5.234343e-02,3.111344e-03,8.712634e-02
5.536364e-02,3.101900e-03,8.686189e-02
5.838384e-02,3.093828e-03,8.663584e-02
6.140404e-02,3.087230e-03,8.645108e-02
6.442424e-02,3.082147e-03,8.630874e-02
6.744444e-02,3.078631e-03,8.621028e-02
7.046465e-02,3.076720e-03,8.615678e-02
7.348485e-02,3.076417e-03,8.614829e-02
7.650505e-02,3.077729e-03,8.618502e-02
7.952525e-02,3.080637e-03,8.626647e-02
8.254545e-02,3.085115e-03,8.639185e-02
8.556566e-02,3.091110e-03,8.655973e-02
8.858586e-02,3.098593e-03,8.676928e-02
9.160606e-02,3.107463e-03,8.701766e-02
9.462626e-02,3.117684e-03,8.730389e-02
9.764646e-02,3.129134e-03,8.762451e-02
1.006667e-01,3.077564e-03,8.618041e-02
1.036869e-01,3.092895e-03,8.660971e-02
1.067071e-01,3.109225e-03,8.706701e-02
1.097273e-01,3.126576e-03,8.755289e-02
1.127475e-01,3.144981e-03,8.806828e-02
1.157677e-01,3.163855e-03,8.859681e-02
1.187879e-01,3.183172e-03,8.913774e-02
1.218081e-01,3.203087e-03,8.969540e-02
1.248283e-01,3.223114e-03,9.025621e-02
1.278485e-01,3.243297e-03,9.082141e-02
1.308687e-01,3.263387e-03,9.138398e-02
1.338889e-01,3.283320e-03,9.194217e-02
1.369091e-01,3.302968e-03,9.249235e-02
1.399293e-01,3.321735e-03,9.301788e-02
1.429495e-01,3.340045e-03,9.353060e-02
1.459697e-01,3.357617e-03,9.402267e-02
1.489899e-01,3.374213e-03,9.448742e-02
1.520101e-01,3.389718e-03,9.492161e-02
1.550303e-01,3.404012e-03,9.532186e-02
1.580505e-01,3.416964e-03,9.568456e-02
1.610707e-01,3.428492e-03,9.600739e-02
1.640909e-01,3.438595e-03,9.629029e-02
1.671111e-01,3.446992e-03,9.652542e-02
1.701313e-01,3.453553e-03,9.670915e-02
1.731515e-01,3.458491e-03,9.684743e-02
1.761717e-01,3.461516e-03,9.693214e-02
1.791919e-01,3.462744e-03,9.696651e-02
1.822121e-01,3.462187e-03,9.695094e-02
1.852323e-01,3.459139e-03,9.686557e-02
1.882525e-01,3.454423e-03,9.673350e-02
1.912727e-01,3.447720e-03,9.654583e-02
1.942929e-01,3.438810e-03,9.629632e-02
1.973131e-01,3.428004e-03,9.599372e-02
2.003333e-01,3.414971e-03,9.562876e-02
2.033535e-01,3.400194e-03,9.521495e-02
2.063737e-01,3.383219e-03,9.473961e-02
2.093939e-01,3.364456e-03,9.421418e-02
2.124141e-01,3.343738e-03,9.363404e-02
2.154343e-01,3.321155e-03,9.300163e-02
2.184545e-01,3.296828e-03,9.232041e-02
2.214747e-01,3.270787e-03,9.159120e-02
2.244949e-01,3.243030e-03,9.081391e-02
2.275152e-01,3.213719e-03,8.999313e-02
2.305354e-01,3.182960e-03,8.913180e-02
2.335556e-01,3.150550e-03,8.822421e-02
2.365758e-01,3.117012e-03,8.728507e-02
2.395960e-01,3.082077e-03,8.630680e-02
2.426162e-01,3.045870e-03,8.529290e-02
2.456364e-01,3.008700e-03,8.425204e-02
2.486566e-01,2.970431e-03,8.318039e-02
2.516768e-01,2.931209e-03,8.208206e-02
2.546970e-01,2.891210e-03,8.096197e-02
2.577172e-01,2.850301e-03,7.981640e-02
2.607374e-01,2.808735e-03,7.865245e-02
2.637576e-01,2.766651e-03,7.747397e-02
2.667778e-01,2.724035e-03,7.628062e-02
2.697980e-01,2.680888e-03,7.507236e-02
2.728182e-01,2.637340e-03,7.385290e-02
2.758384e-01,2.593546e-03,7.262655e-02
2.788586e-01,2.549552e-03,7.139458e-02
2.818788e-01,2.505303e-03,7.015551e-02
2.848990e-01,2.460900e-03,6.891210e-02
2.879192e-01,2.416595e-03,6.767142e-02
2.909394e-01,2.372229e-03,6.642906e-02
2.939596e-01,2.327943e-03,6.518892e-02
2.969798e-01,2.283708e-03,6.395021e-02
3.000000e-01,2.239687e-03,6.271751e-02
3.100000e-01,2.095692e-03,5.868525e-02
3.270707e-01,1.859155e-03,5.206156e-02
3.441414e-01,1.638423e-03,4.588044e-02
3.612121e-01,1.436252e-03,4.021907e-02
3.782828e-01,1.253678e-03,3.510649e-02
3.953535e-01,1.090550e-03,3.053846e-02
4.124242e-01,9.457688e-04,2.648417e-02
4.294949e-01,8.181367e-04,2.291012e-02
4.465657e-01,7.060187e-04,1.977050e-02
4.636364e-01,6.078167e-04,1.702057e-02
4.807071e-01,5.219582e-04,1.461629e-02
4.977778e-01,4.470588e-04,1.251890e-02
5.148485e-01,3.818691e-04,1.069340e-02
5.319192e-01,3.252813e-04,9.108786e-03
5.489899e-01,2.763596e-04,7.738842e-03
5.660606e-01,2.342695e-04,6.560201e-03
5.831313e-01,1.982705e-04,5.552128e-03
6.002020e-01,1.677025e-04,4.696139e-03
6.172727e-01,1.419164e-04,3.974058e-03
6.343434e-01,1.203428e-04,3.369937e-03
6.514141e-01,1.024103e-04,2.867774e-03
6.684848e-01,8.757859e-05,2.452446e-03
6.855556e-01,7.533039e-05,2.109462e-03
7.026263e-01,6.519681e-05,1.825693e-03
7.196970e-01,5.674658e-05,1.589063e-03
7.367677e-01,4.961200e-05,1.389275e-03
7.538384e-01,4.347832e-05,1.217515e-03
7.709091e-01,3.809193e-05,1.066681e-03
7.879798e-01,3.326210e-05,9.314318e-04
8.050505e-01,2.885308e-05,8.079672e-04
8.221212e-01,2.477852e-05,6.938680e-04
8.391919e-01,2.099247e-05,5.878481e-04
8.562626e-01,1.748031e-05,4.894977e-04
8.733333e-01,1.424763e-05,3.989736e-04
8.904040e-01,1.131880e-05,3.169582e-04
9.074747e-01,8.724560e-06,2.443121e-04
9.245455e-01,6.497792e-06,1.819564e-04
9.416162e-01,4.670985e-06,1.308007e-04
9.586869e-01,3.271194e-06,9.160260e-05
9.757576e-01,2.320476e-06,6.497982e-05
9.928283e-01,1.832600e-06,5.131793e-05
1.009899e+00,1.813673e-06,5.078793e-05
1.026970e+00,2.261789e-06,6.333643e-05
1.044040e+00,3.167299e-06,8.869323e-05
1.061111e+00,4.513344e-06,1.263863e-04
1.078182e+00,6.276363e-06,1.757557e-04
1.095253e+00,8.427015e-06,2.359800e-04
1.112323e+00,1.093074e-05,3.060913e-04
1.129394e+00,1.374869e-05,3.850019e-04
1.146465e+00,1.683835e-05,4.715209e-04
1.163535e+00,2.015417e-05,5.643732e-04
1.180606e+00,2.365009e-05,6.622687e-04
1.197677e+00,2.727495e-05,7.637751e-04
1.214747e+00,3.098274e-05,8.676035e-04
1.231818e+00,3.472471e-05,9.723892e-04
1.248889e+00,3.844868e-05,1.076671e-03
1.265960e+00,4.211479e-05,1.179332e-03
1.283030e+00,4.567837e-05,1.279122e-03
1.300101e+00,4.909908e-05,1.374912e-03
1.317172e+00,5.234165e-05,1.465713e-03
1.334242e+00,5.537508e-05,1.550657e-03
1.351313e+00,5.817231e-05,1.628988e-03
1.368384e+00,6.071207e-05,1.700108e-03
1.385455e+00,6.297804e-05,1.763561e-03
1.402525e+00,6.496040e-05,1.819073e-03
1.419596e+00,6.664937e-05,1.866369e-03
1.436667e+00,6.804850e-05,1.905549e-03
1.453737e+00,6.915936e-05,1.936656e-03
1.470808e+00,6.998775e-05,1.959853e-03
1.487879e+00,7.054692e-05,1.975511e-03
1.504949e+00,7.085037e-05,1.984009e-03
1.522020e+00,7.091587e-05,1.985843e-03
1.539091e+00,7.075752e-05,1.981409e-03
1.556162e+00,7.039817e-05,1.971346e-03
1.573232e+00,6.985741e-05,1.956203e-03
1.590303e+00,6.915689e-05,1.936587e-03
1.607374e+00,6.831417e-05,1.912988e-03
1.624444e+00,6.735074e-05,1.886009e-03
1.641515e+00,6.632976e-05,1.857419e-03
1.658586e+00,6.513914e-05,1.824078e-03
1.675657e+00,6.392538e-05,1.790090e-03
1.692727e+00,6.266067e-05,1.754674e-03
1.709798e+00,6.136065e-05,1.718270e-03
1.726869e+00,6.003713e-05,1.681208e-03
1.743939e+00,5.870319e-05,1.643854e-03
1.761010e+00,5.736910e-05,1.606495e-03
1.778081e+00,5.604405e-05,1.569390e-03
1.795152e+00,5.473559e-05,1.532750e-03
1.812222e+00,5.345077e-05,1.496771e-03
1.829293e+00,5.219509e-05,1.461609e-03
1.846364e+00,5.098025e-05,1.427590e-03
1.863434e+00,4.979410e-05,1.394374e-03
1.880505e+00,4.865426e-05,1.362455e-03
1.897576e+00,4.755987e-05,1.331810e-03
1.914646e+00,4.651191e-05,1.302464e-03
1.931717e+00,4.551263e-05,1.274481e-03
1.948788e+00,4.456288e-05,1.247886e-03
1.965859e+00,4.366497e-05,1.222741e-03
1.982929e+00,4.281370e-05,1.198904e-03
2.000000e+00,4.201460e-05,1.176526e-03
