Energy_eV,Sigma_Mb
42.82744359454652,2.7532916148304265
42.96322786536817,2.717058290954286
43.09901213618981,2.681372636991554
43.23479640701146,2.646225175785612
43.370580677833104,2.6116065912669035
43.50636494865474,2.577507784629257
43.642149219476394,2.5439198748105594
43.77793349029803,2.510834144218734
43.91371776111967,2.478242009338138
44.049502031941316,2.446135047673723
44.18528630276296,2.414505025438859
44.321070573584606,2.3833438800013846
44.45685484440625,2.352643688664301
44.59263911522789,2.322396671559423
44.72842338604953,2.2925952134697694
44.86420765687118,2.2632318571805077
44.99999192769282,2.2342992716447565
45.13577619851446,2.2057902447145956
45.27156046933611,2.177697713253442
45.407344740157754,2.150014780800473
45.5431290109794,2.122734686842204
45.67891328180104,2.09585076489899
45.814697552622675,2.0693564474913235
45.95048182344433,2.0432453098303394
46.086266094265966,2.0175110875149143
46.22205036508761,1.9921476397593199
46.357834635909256,1.9671489060320906
46.493618906730894,1.9425089113171428
46.62940317755255,1.9182218062244747
46.765187448374185,1.894281882884508
46.90097171919582,1.8706835459859492
47.03675599001747,1.8474212801912357
47.172540260839114,1.8244896539528985
47.30832453166076,1.8018833448513039
47.444108802482404,1.7795971452587813
47.57989307330404,1.757625941857997
47.715677344125695,1.7359647011799395
47.85146161494733,1.7146084797981087
47.98724588576897,1.6935524374435018
48.123030156590616,1.6727918270177147
48.25881442741226,1.6523219726189968
48.39459869823391,1.632138267694709
48.530382969055545,1.6122361972856933
48.66616723987719,1.5926113514718676
48.80195151069883,1.5732594063605467
48.93773578152048,1.5541760935069844
49.07352005234212,1.535357196558696
49.209304323163764,1.5167985791080318
49.3450885939854,1.4984962064547505
49.480872864807054,1.480446131609978
49.61665713562869,1.4626444619477765
49.75244140645034,1.445087346678796
49.888225677271976,1.4277709972989086
50.02400994809363,1.4106917117623796
50.159794218915266,1.3938458714831163
50.29557848973691,1.377229916850449
50.43136276055855,1.3608403322781963
50.5671470313802,1.3446736555588406
50.70293130220184,1.328726493940645
50.838715573023485,1.3129955239335838
50.97449984384512,1.2974774768202202
51.11028411466677,1.2821691307561436
51.246068385488414,1.2670673186572419
51.38185265631006,1.2521689374285703
51.5176369271317,1.237470942166445
51.65342119795334,1.2229703308917403
51.78920546877499,1.2086641401342304
51.92498973959663,1.1945494582507274
52.06077401041827,1.1806234391292147
52.196558281239916,1.1668832965362936
52.33234255206156,1.1533262831347706
52.46812682288321,1.1399496781868235
52.603911093704845,1.1267507984038856
52.73969536452649,1.1137270186261954
52.875479635348135,1.1008757771315834
53.01126390616978,1.0881945586984936
53.14704817699142,1.0756808745321256
53.282832447813064,1.0633322608523077
53.4186167186347,1.0511462953717319
53.554400989456354,1.0391206108856414
53.69018526027799,1.0272528905624827
53.82596953109964,1.0155408518211377
53.961753801921276,1.0039822375403165
54.09753807274292,0.9925748223067687
54.233322343564566,0.9813164230176701
54.36910661438621,0.9702048998259123
54.50489088520785,0.9592381472657009
54.640675156029495,0.9484140876641369
54.77645942685114,0.9377306746727965
54.912243697672785,0.9271859006976297
55.048027968494424,0.9167777966893358
55.18381223931607,0.9065044228377451
55.319596510137714,0.8963638610942259
55.45538078095935,0.8863542191295427
55.591165051781,0.876473641542159
55.72694932260264,0.8667203145816553
55.86273359342429,0.8570924573715963
55.998517864245926,0.8475883081146844
56.13430213506757,0.8382061200370561
56.27008640588921,0.828944171357932
56.40587067671086,0.8198007781226551
56.5416549475325,0.8107742956584687
56.677439218354145,0.8018631068997278
56.81322348917578,0.793065609801374
56.949007759997436,0.7843802163632851
57.084792030819074,0.7758053628412114
57.22057630164072,0.7673395192175222
57.35636057246236,0.7589811880014878
57.492144843284,0.7507288945965036
57.62792911410565,0.7425811798986544
57.76371338492729,0.7345366019423542
57.89949765574893,0.7265937428235798
58.035281926570576,0.7187512120362808
58.17106619739222,0.7110076426816837
58.30685046821387,0.7033616856688898
58.442634739035505,0.6958120088618127
58.57841900985715,0.6883573015876749
58.714203280678795,0.6809962781759296
58.84998755150044,0.6737276752606031
58.98577182232208,0.6665502451070455
59.121556093143724,0.65946275235088
59.25734036396537,0.6524639781579684
59.393124634787014,0.6455527275366176
59.52890890560865,0.6387278315923641
59.6646931764303,0.631988141494774
59.800477447251936,0.6253325196465355
59.93626171807359,0.6187598367236629
60.072045988895226,0.6122689774331725
60.20783025971687,0.6058588490504031
60.34361453053851,0.599528384082992
60.47939880136016,0.5932765343896075
60.6151830721818,0.5871022624999487
60.750967343003445,0.5810045382644756
60.88675161382508,0.5749823433025487
61.022535884646736,0.5690346780965339
61.158320155468374,0.5631605645798751
61.29410442629002,0.5573590421507904
61.42988869711166,0.5516291615775635
61.56567296793331,0.5459699826797835
61.70145723875495,0.5403805771660402
61.83724150957659,0.5348600326860105
61.97302578039823,0.5294074535052692
62.108810051219876,0.5240219573595474
62.24459432204152,0.5187026722372906
62.38037859286317,0.5134487366272272
62.516162863684805,0.5082593026611468
62.65194713450645,0.5031335382209918
62.787731405328095,0.498070625109587
62.92351567614974,0.49306975469544523
63.05929994697138,0.4881301254047461
63.195084217793024,0.483250944822865
63.33086848861467,0.4784314345234633
63.466652759436315,0.4736708327811881
63.60243703025795,0.4689683921300559
63.7382213010796,0.4643233736353184
63.874005571901236,0.4597350429860497
64.00978984272288,0.455202671921052
64.14557411354453,0.45072554357673433
64.28135838436617,0.4463029567619342
64.4171426551878,0.44193422524012915
64.55292692600946,0.43761867270698124
64.6887111968311,0.43335562795095117
64.82449546765275,0.42914442424490773
64.96027973847438,0.424984403001197
65.09606400929603,0.4208749179795279
65.23184828011767,0.4168153362259364
65.36763255093932,0.4128050352250896
65.50341682176096,0.4088433991721924
65.6392010925826,0.40492981768716496
65.77498536340426,0.40106368762606803
65.91076963422589,0.39724441567490804
66.04655390504753,0.39347141896252347
66.18233817586918,0.3897441231900315
66.31812244669082,0.3860619603463193
66.45390671751247,0.3824243684024081
66.5896909883341,0.3788307932351387
66.72547525915574,0.375280690645661
66.86125952997739,0.3717735261163191
66.99704380079903,0.368308772146423
67.13282807162068,0.3648859054887574
67.26861234244231,0.36150440693229213
67.40439661326397,0.3581637640310622
67.5401808840856,0.35486347440582405
67.67596515490726,0.3516030465421082
67.81174942572889,0.34838199710388146
67.94753369655055,0.3451998468452643
68.08331796737218,0.3420561185076491
68.21910223819383,0.33895033844325684
68.35488650901547,0.33588204054220716
68.4906707798371,0.33285076910811967
68.62645505065876,0.3298560782684508
68.7622393214804,0.3268975284574532
68.89802359230204,0.3239746828959862
69.03380786312368,0.3210871068323633
69.16959213394533,0.31823436986316145
69.30537640476697,0.3154160491059868
69.4411606755886,0.31263173050234166
69.57694494641026,0.3098810073445632
69.7127292172319,0.3071634775313074
69.84851348805356,0.3044787419604261
69.98429775887519,0.30182640520529447
70.12008202969683,0.29920607748551864
70.25586630051848,0.2966173758806222
70.39165057134011,0.2940599236254816
70.52743484216175,0.29153334824238025
70.6632191129834,0.2890372803796893
70.79900338380504,0.28657135453208277
70.93478765462669,0.28413521097322564
71.07057192544832,0.28172849697464186
71.20635619626998,0.2793508659188155
71.34214046709161,0.27700197480516764
71.47792473791327,0.274681482214235
71.6137090087349,0.27238904858376495
71.74949327955655,0.27012433875332903
71.88527755037819,0.26788702474647647
72.02106182119982,0.2656767864056028
72.15684609202148,0.2634933091619123
72.29263036284313,0.26133628055685876
72.42841463366476,0.2592053882113618
72.5641989044864,0.25710032083426215
72.69998317530803,0.2550207714587227
72.8357674461297,0.25296644034193205
72.97155171695134,0.2509370352609607
73.10733598777298,0.24893226902413246
73.24312025859462,0.24695185617732338
73.37890452941626,0.24499551140998038
73.5146888002379,0.2430629507061333
73.65047307105957,0.2411538940911507
73.7862573418812,0.23926806768672187
73.92204161270284,0.23740520353010072
74.05782588352449,0.235565037527485
74.19361015434612,0.23374730736276966
74.32939442516778,0.23195175202601054
74.46517869598941,0.23017811311009362
74.60096296681105,0.22842613650071703
74.7367472376327,0.22669557285252662
74.87253150845433,0.22498617643147895
75.00831577927599,0.2232977034250354
75.14410005009762,0.22162991132865895
75.27988432091928,0.21998256006397615
75.41566859174091,0.21835541389487192
75.55145286256256,0.21674824238587814
75.6872371333842,0.21516081934398842
75.82302140420586,0.21359292037375655
75.95880567502749,0.2120443209505915
76.09458994584914,0.210514796663601
76.23037421667077,0.2090041256243179
76.36615848749241,0.20751209127448128
76.50194275831407,0.20603848338425348
76.6377270291357,0.20458309633070224
76.77351129995735,0.20314572580899254
76.909295570779,0.20172616636708263
77.04507984160063,0.20032421158282676
77.18086411242228,0.19893965674612785
77.31664838324392,0.19757230205267284
77.45243265406557,0.1962219539655393
77.5882169248872,0.19488842380093502
77.72400119570885,0.19357152464987415
77.8597854665305,0.19227106890583662
77.99556973735213,0.19098686810047055
78.13135400817379,0.18971873495447394
78.26713827899542,0.18846648594340987
78.40292254981706,0.1872299424437201
78.53870682063871,0.18600892975771902
78.67449109146037,0.18480327497946078
78.810275362282,0.18361280545121347
78.94605963310364,0.1824373489263102
79.08184390392529,0.18127673508575248
79.21762817474692,0.18013079697442264
79.35341244556858,0.17899937108047564
79.48919671639021,0.17788229599790364
79.62498098721186,0.17677941086066518
79.7607652580335,0.17569055496858707
79.89654952885513,0.17461556904451164
80.03233379967679,0.17355429716126014
80.16811807049842,0.17250658770824026
80.30390234132008,0.17147229242225126
80.43968661214171,0.1704512640118333
80.57547088296334,0.16944335409788303
80.711255153785,0.16844841309992034
80.84703942460663,0.16746629232367663
80.9828236954283,0.16649684685322352
81.11860796624993,0.16553993715875986
81.25439223707158,0.16459542817022993
81.39017650789322,0.16366318635336416
81.52596077871485,0.1627430767711494
81.6617450495365,0.1618349621631445
81.79752932035817,0.16093870467227192
81.9333135911798,0.16005416900523645
82.06909786200143,0.15918122483765068
82.20488213282309,0.158319746847237
82.34066640364472,0.15746961244124158
82.47645067446638,0.1566306988162552
82.61223494528801,0.15580288135602083
82.74801921610964,0.15498603432963215
82.8838034869313,0.15418003320314358
83.01958775775293,0.15338475682220115
83.15537202857459,0.1526000879665377
83.29115629939622,0.15182591206621343
83.42694057021788,0.15106211520194582
83.56272484103951,0.1503085829223301
83.69850911186114,0.14956520065870732
83.8342933826828,0.14883185523175163
