Energy_au,CrossSection_au,CrossSection_Mb
1.000000e-03,1.739898e-03,4.872203e-02
4.020202e-03,8.332793e-03,2.333415e-01
7.040404e-03,1.312241e-02,3.674644e-01
1.006061e-02,1.576353e-02,4.414230e-01
1.308081e-02,1.786285e-02,5.002098e-01
1.610101e-02,1.923658e-02,5.386782e-01
1.912121e-02,2.008452e-02,5.624227e-01
2.214141e-02,2.054164e-02,5.752234e-01
2.516162e-02,2.070187e-02,5.797103e-01
2.818182e-02,2.063325e-02,5.777887e-01
3.120202e-02,2.038526e-02,5.708444e-01
3.422222e-02,1.999555e-02,5.599315e-01
3.724242e-02,1.949314e-02,5.458626e-01
4.026263e-02,1.890041e-02,5.292643e-01
4.328283e-02,1.823583e-02,5.106544e-01
4.630303e-02,1.751359e-02,4.904295e-01
4.932323e-02,1.674643e-02,4.689471e-01
5.234343e-02,1.594303e-02,4.464494e-01
5.536364e-02,1.511336e-02,4.232164e-01
5.838384e-02,1.426503e-02,3.994608e-01
6.140404e-02,1.340322e-02,3.753276e-01
6.442424e-02,1.253599e-02,3.510428e-01
6.744444e-02,1.166637e-02,3.266910e-01
7.046465e-02,1.080132e-02,3.024673e-01
7.348485e-02,9.945131e-03,2.784915e-01
7.650505e-02,9.101819e-03,2.548764e-01
7.952525e-02,8.276172e-03,2.317560e-01
8.254545e-02,7.472086e-03,2.092393e-01
8.556566e-02,6.693482e-03,1.874362e-01
8.858586e-02,5.943990e-03,1.664484e-01
9.160606e-02,5.227286e-03,1.463786e-01
9.462626e-02,4.546660e-03,1.273192e-01
9.764646e-02,3.905299e-03,1.093593e-01
1.006667e-01,3.366089e-03,9.425992e-02
1.036869e-01,2.803091e-03,7.849440e-02
1.067071e-01,2.287891e-03,6.406736e-02
1.097273e-01,1.822132e-03,5.102480e-02
1.127475e-01,1.407727e-03,3.942029e-02
1.157677e-01,1.045985e-03,2.929051e-02
1.187879e-01,7.377419e-04,2.065884e-02
1.218081e-01,4.835348e-04,1.354033e-02
1.248283e-01,2.834466e-04,7.937299e-03
1.278485e-01,1.371440e-04,3.840417e-03
1.308687e-01,4.387753e-05,1.228694e-03
1.338889e-01,2.512928e-06,7.036901e-05
1.369091e-01,1.153467e-05,3.230031e-04
1.399293e-01,6.907982e-05,1.934428e-03
1.429495e-01,1.729675e-04,4.843573e-03
1.459697e-01,3.207330e-04,8.981421e-03
1.489899e-01,5.096713e-04,1.427222e-02
1.520101e-01,7.368826e-04,2.063478e-02
1.550303e-01,9.993052e-04,2.798334e-02
1.580505e-01,1.293744e-03,3.622847e-02
1.610707e-01,1.617029e-03,4.528135e-02
1.640909e-01,1.965665e-03,5.504411e-02
1.671111e-01,2.336564e-03,6.543033e-02
1.701313e-01,2.726383e-03,7.634636e-02
1.731515e-01,3.131998e-03,8.770471e-02
1.761717e-01,3.550280e-03,9.941778e-02
1.791919e-01,3.978249e-03,1.114021e-01
1.822121e-01,4.413253e-03,1.235834e-01
1.852323e-01,4.852150e-03,1.358738e-01
1.882525e-01,5.292886e-03,1.482156e-01
1.912727e-01,5.732883e-03,1.605368e-01
1.942929e-01,6.170075e-03,1.727794e-01
1.973131e-01,6.602462e-03,1.848874e-01
2.003333e-01,7.027944e-03,1.968021e-01
2.033535e-01,7.445109e-03,2.084839e-01
2.063737e-01,7.852477e-03,2.198913e-01
2.093939e-01,8.248670e-03,2.309859e-01
2.124141e-01,8.632495e-03,2.417340e-01
2.154343e-01,9.002863e-03,2.521054e-01
2.184545e-01,9.359009e-03,2.620785e-01
2.214747e-01,9.700170e-03,2.716319e-01
2.244949e-01,1.002567e-02,2.807469e-01
2.275152e-01,1.033502e-02,2.894096e-01
2.305354e-01,1.062768e-02,2.976047e-01
2.335556e-01,1.090359e-02,3.053311e-01
2.365758e-01,1.116359e-02,3.126118e-01
2.395960e-01,1.140397e-02,3.193431e-01
2.426162e-01,1.162798e-02,3.256159e-01
2.456364e-01,1.183514e-02,3.314170e-01
2.486566e-01,1.202455e-02,3.367210e-01
2.516768e-01,1.219707e-02,3.415520e-01
2.546970e-01,1.235290e-02,3.459157e-01
2.577172e-01,1.249131e-02,3.497917e-01
2.607374e-01,1.261363e-02,3.532170e-01
2.637576e-01,1.271970e-02,3.561873e-01
2.667778e-01,1.281029e-02,3.587240e-01
2.697980e-01,1.288458e-02,3.608044e-01
2.728182e-01,1.294402e-02,3.624687e-01
2.758384e-01,1.298877e-02,3.637219e-01
2.788586e-01,1.301912e-02,3.645718e-01
2.818788e-01,1.303546e-02,3.650293e-01
2.848990e-01,1.303841e-02,3.651119e-01
2.879192e-01,1.302842e-02,3.648323e-01
2.909394e-01,1.300576e-02,3.641976e-01
2.939596e-01,1.297155e-02,3.632398e-01
2.969798e-01,1.292468e-02,3.619271e-01
3.000000e-01,1.286717e-02,3.603167e-01
3.100000e-01,1.260349e-02,3.529329e-01
3.270707e-01,1.193374e-02,3.341780e-01
3.441414e-01,1.105825e-02,3.096619e-01
3.612121e-01,1.005429e-02,2.815483e-01
3.782828e-01,8.987378e-03,2.516718e-01
3.953535e-01,7.910801e-03,2.215246e-01
4.124242e-01,6.865320e-03,1.922482e-01
4.294949e-01,5.879696e-03,1.646479e-01
4.465657e-01,4.972510e-03,1.392442e-01
4.636364e-01,4.154085e-03,1.163260e-01
4.807071e-01,3.428129e-03,9.599721e-02
4.977778e-01,2.793747e-03,7.823275e-02
5.148485e-01,2.246796e-03,6.291659e-02
5.319192e-01,1.781228e-03,4.987938e-02
5.489899e-01,1.389874e-03,3.892037e-02
5.660606e-01,1.065143e-03,2.982700e-02
5.831313e-01,7.993889e-04,2.238513e-02
6.002020e-01,5.853654e-04,1.639187e-02
6.172727e-01,4.157760e-04,1.164289e-02
6.343434e-01,2.844869e-04,7.966429e-03
6.514141e-01,1.854453e-04,5.192989e-03
6.684848e-01,1.132245e-04,3.170604e-03
6.855556e-01,6.291826e-05,1.761888e-03
7.026263e-01,3.012237e-05,8.435107e-04
7.196970e-01,1.092024e-05,3.057974e-04
7.367677e-01,1.892759e-06,5.300256e-05
7.538384e-01,9.303262e-08,2.605174e-06
7.709091e-01,3.048699e-06,8.537210e-05
7.879798e-01,8.745550e-06,2.448999e-04
8.050505e-01,1.560484e-05,4.369791e-04
8.221212e-01,2.245091e-05,6.286884e-04
8.391919e-01,2.846622e-05,7.971340e-04
8.562626e-01,3.314578e-05,9.281746e-04
8.733333e-01,3.623768e-05,1.014756e-03
8.904040e-01,3.769059e-05,1.055442e-03
9.074747e-01,3.760380e-05,1.053012e-03
9.245455e-01,3.615712e-05,1.012500e-03
9.416162e-01,3.361705e-05,9.413716e-04
9.586869e-01,3.026115e-05,8.473968e-04
9.757576e-01,2.635800e-05,7.380979e-04
9.928283e-01,2.218312e-05,6.211896e-04
1.009899e+00,1.796995e-05,5.032089e-04
1.026970e+00,1.392190e-05,3.898521e-04
1.044040e+00,1.020587e-05,2.857929e-04
1.061111e+00,6.954416e-06,1.947431e-04
1.078182e+00,4.264961e-06,1.194308e-04
1.095253e+00,2.204132e-06,6.172186e-05
1.112323e+00,8.110036e-07,2.271037e-05
1.129394e+00,1.007495e-07,2.821269e-06
1.146465e+00,6.808161e-08,1.906476e-06
1.163535e+00,6.906167e-07,1.933920e-05
1.180606e+00,1.931866e-06,5.409765e-05
1.197677e+00,3.743938e-06,1.048408e-04
1.214747e+00,6.069871e-06,1.699734e-04
1.231818e+00,8.845865e-06,2.477090e-04
1.248889e+00,1.200299e-05,3.361175e-04
1.265960e+00,1.546912e-05,4.331787e-04
1.283030e+00,1.917028e-05,5.368216e-04
1.300101e+00,2.303222e-05,6.449666e-04
1.317172e+00,2.698475e-05,7.556486e-04
1.334242e+00,3.094816e-05,8.666352e-04
1.351313e+00,3.486353e-05,9.762765e-04
1.368384e+00,3.866571e-05,1.082748e-03
1.385455e+00,4.229712e-05,1.184438e-03
1.402525e+00,4.570708e-05,1.279926e-03
1.419596e+00,4.885217e-05,1.367998e-03
1.436667e+00,5.169509e-05,1.447607e-03
1.453737e+00,5.420886e-05,1.518000e-03
1.470808e+00,5.637229e-05,1.578582e-03
1.487879e+00,5.817335e-05,1.629017e-03
1.504949e+00,5.960735e-05,1.669173e-03
1.522020e+00,6.067283e-05,1.699009e-03
1.539091e+00,6.138117e-05,1.718845e-03
1.556162e+00,6.174498e-05,1.729032e-03
1.573232e+00,6.178233e-05,1.730078e-03
1.590303e+00,6.151530e-05,1.722601e-03
1.607374e+00,6.096844e-05,1.707287e-03
1.624444e+00,6.016912e-05,1.684904e-03
1.641515e+00,5.915161e-05,1.656411e-03
1.658586e+00,5.792245e-05,1.621991e-03
1.675657e+00,5.653320e-05,1.583088e-03
1.692727e+00,5.500195e-05,1.540208e-03
1.709798e+00,5.335871e-05,1.494193e-03
1.726869e+00,5.162197e-05,1.445560e-03
1.743939e+00,4.982028e-05,1.395107e-03
1.761010e+00,4.797343e-05,1.343390e-03
1.778081e+00,4.610805e-05,1.291154e-03
1.795152e+00,4.421846e-05,1.238241e-03
1.812222e+00,4.234996e-05,1.185918e-03
1.829293e+00,4.048722e-05,1.133756e-03
1.846364e+00,3.866589e-05,1.082753e-03
1.863434e+00,3.687646e-05,1.032644e-03
1.880505e+00,3.514013e-05,9.840220e-04
1.897576e+00,3.345855e-05,9.369331e-04
1.914646e+00,3.183756e-05,8.915409e-04
1.931717e+00,3.028084e-05,8.479482e-04
1.948788e+00,2.879175e-05,8.062496e-04
1.965859e+00,2.737100e-05,7.664645e-04
1.982929e+00,2.602101e-05,7.286612e-04
2.000000e+00,2.474205e-05,6.928468e-04
