Energy_au,CrossSection_au,CrossSection_Mb
1.000000e-03,4.556027e-03,1.275815e-01
4.020202e-03,4.758947e-03,1.332638e-01
7.040404e-03,4.959116e-03,1.388691e-01
1.006061e-02,6.174730e-03,1.729097e-01
1.308081e-02,6.362550e-03,1.781692e-01
1.610101e-02,6.543283e-03,1.832302e-01
1.912121e-02,6.715917e-03,1.880645e-01
2.214141e-02,6.879434e-03,1.926434e-01
2.516162e-02,7.032823e-03,1.969387e-01
2.818182e-02,7.175099e-03,2.009229e-01
3.120202e-02,7.305319e-03,2.045694e-01
3.422222e-02,7.422599e-03,2.078536e-01
3.724242e-02,7.526132e-03,2.107528e-01
4.026263e-02,7.615206e-03,2.132471e-01
4.328283e-02,7.689218e-03,2.153196e-01
4.630303e-02,7.747687e-03,2.169569e-01
4.932323e-02,7.790269e-03,2.181494e-01
5.234343e-02,7.816762e-03,2.188912e-01
5.536364e-02,7.827109e-03,2.191810e-01
5.838384e-02,7.821407e-03,2.190213e-01
6.140404e-02,7.799895e-03,2.184189e-01
6.442424e-02,7.762957e-03,2.173845e-01
6.744444e-02,7.711108e-03,2.159326e-01
7.046465e-02,7.644982e-03,2.140809e-01
7.348485e-02,7.565323e-03,2.118502e-01
7.650505e-02,7.472962e-03,2.092638e-01
7.952525e-02,7.368805e-03,2.063472e-01
8.254545e-02,7.253815e-03,2.031271e-01
8.556566e-02,7.128993e-03,1.996318e-01
8.858586e-02,6.995361e-03,1.958897e-01
9.160606e-02,6.853947e-03,1.919297e-01
9.462626e-02,6.705772e-03,1.877804e-01
9.764646e-02,6.551834e-03,1.834697e-01
1.006667e-01,6.600193e-03,1.848239e-01
1.036869e-01,6.417299e-03,1.797023e-01
1.067071e-01,6.231950e-03,1.745120e-01
1.097273e-01,6.045000e-03,1.692769e-01
1.127475e-01,5.857241e-03,1.640192e-01
1.157677e-01,5.669402e-03,1.587591e-01
1.187879e-01,5.482143e-03,1.535154e-01
1.218081e-01,5.296062e-03,1.483046e-01
1.248283e-01,5.111691e-03,1.431417e-01
1.278485e-01,4.929501e-03,1.380398e-01
1.308687e-01,4.749906e-03,1.330107e-01
1.338889e-01,4.573264e-03,1.280642e-01
1.369091e-01,4.399880e-03,1.232089e-01
1.399293e-01,4.230012e-03,1.184522e-01
1.429495e-01,4.063876e-03,1.137999e-01
1.459697e-01,3.901646e-03,1.092570e-01
1.489899e-01,3.743460e-03,1.048274e-01
1.520101e-01,3.589423e-03,1.005139e-01
1.550303e-01,3.439613e-03,9.631880e-02
1.580505e-01,3.294080e-03,9.224347e-02
1.610707e-01,3.152852e-03,8.828869e-02
1.640909e-01,3.015938e-03,8.445471e-02
1.671111e-01,2.883328e-03,8.074125e-02
1.701313e-01,2.754998e-03,7.714765e-02
1.731515e-01,2.630911e-03,7.367287e-02
1.761717e-01,2.511020e-03,7.031558e-02
1.791919e-01,2.395267e-03,6.707419e-02
1.822121e-01,2.283589e-03,6.394690e-02
1.852323e-01,2.175915e-03,6.093172e-02
1.882525e-01,2.072170e-03,5.802655e-02
1.912727e-01,1.972273e-03,5.522917e-02
1.942929e-01,1.876143e-03,5.253725e-02
1.973131e-01,1.783695e-03,4.994845e-02
2.003333e-01,1.694843e-03,4.746035e-02
2.033535e-01,1.609501e-03,4.507052e-02
2.063737e-01,1.527580e-03,4.277652e-02
2.093939e-01,1.448995e-03,4.057591e-02
2.124141e-01,1.373658e-03,3.846626e-02
2.154343e-01,1.301483e-03,3.644517e-02
2.184545e-01,1.232386e-03,3.451026e-02
2.214747e-01,1.166283e-03,3.265918e-02
2.244949e-01,1.103091e-03,3.088963e-02
2.275152e-01,1.042730e-03,2.919935e-02
2.305354e-01,9.851195e-04,2.758610e-02
2.335556e-01,9.301827e-04,2.604772e-02
2.365758e-01,8.778433e-04,2.458207e-02
2.395960e-01,8.280268e-04,2.318707e-02
2.426162e-01,7.806604e-04,2.186068e-02
2.456364e-01,7.356730e-04,2.060090e-02
2.486566e-01,6.929949e-04,1.940580e-02
2.516768e-01,6.525583e-04,1.827346e-02
2.546970e-01,6.142968e-04,1.720203e-02
2.577172e-01,5.781452e-04,1.618968e-02
2.607374e-01,5.440401e-04,1.523465e-02
2.637576e-01,5.119193e-04,1.433517e-02
2.667778e-01,4.817217e-04,1.348956e-02
2.697980e-01,4.533876e-04,1.269612e-02
2.728182e-01,4.268584e-04,1.195323e-02
2.758384e-01,4.020765e-04,1.125927e-02
2.788586e-01,3.789855e-04,1.061266e-02
2.818788e-01,3.575297e-04,1.001183e-02
2.848990e-01,3.376543e-04,9.455266e-03
2.879192e-01,3.193055e-04,8.941449e-03
2.909394e-01,3.024301e-04,8.468891e-03
2.939596e-01,2.869757e-04,8.036124e-03
2.969798e-01,2.728905e-04,7.641698e-03
3.000000e-01,2.601233e-04,7.284181e-03
3.100000e-01,2.266222e-04,6.346057e-03
3.270707e-01,1.964539e-04,5.501261e-03
3.441414e-01,1.930492e-04,5.405918e-03
3.612121e-01,2.084080e-04,5.836008e-03
3.782828e-01,2.352342e-04,6.587216e-03
3.953535e-01,2.671818e-04,7.481838e-03
4.124242e-01,2.990946e-04,8.375486e-03
4.294949e-01,3.271560e-04,9.161285e-03
4.465657e-01,3.489032e-04,9.770266e-03
4.636364e-01,3.631017e-04,1.016787e-02
4.807071e-01,3.695180e-04,1.034754e-02
4.977778e-01,3.686425e-04,1.032302e-02
5.148485e-01,3.614164e-04,1.012067e-02
5.319192e-01,3.489993e-04,9.772956e-03
5.489899e-01,3.325942e-04,9.313569e-03
5.660606e-01,3.133324e-04,8.774184e-03
5.831313e-01,2.922088e-04,8.182664e-03
6.002020e-01,2.700562e-04,7.562330e-03
6.172727e-01,2.475447e-04,6.931946e-03
6.343434e-01,2.251962e-04,6.306124e-03
6.514141e-01,2.034054e-04,5.695920e-03
6.684848e-01,1.824630e-04,5.109475e-03
6.855556e-01,1.625773e-04,4.552619e-03
7.026263e-01,1.438920e-04,4.029379e-03
7.196970e-01,1.265017e-04,3.542401e-03
7.367677e-01,1.104625e-04,3.093260e-03
7.538384e-01,9.580113e-05,2.682700e-03
7.709091e-01,8.252030e-05,2.310800e-03
7.879798e-01,7.060321e-05,1.977087e-03
8.050505e-01,6.001634e-05,1.680626e-03
8.221212e-01,5.071163e-05,1.420068e-03
8.391919e-01,4.262814e-05,1.193707e-03
8.562626e-01,3.569357e-05,9.995200e-04
8.733333e-01,2.982591e-05,8.352089e-04
8.904040e-01,2.493507e-05,6.982518e-04
9.074747e-01,2.092493e-05,5.859567e-04
9.245455e-01,1.769542e-05,4.955212e-04
9.416162e-01,1.514483e-05,4.240978e-04
9.586869e-01,1.317226e-05,3.688602e-04
9.757576e-01,1.167987e-05,3.270692e-04
9.928283e-01,1.057514e-05,2.961334e-04
1.009899e+00,9.772707e-06,2.736632e-04
1.026970e+00,9.195956e-06,2.575125e-04
1.044040e+00,8.778048e-06,2.458099e-04
1.061111e+00,8.462545e-06,2.369750e-04
1.078182e+00,8.203521e-06,2.297215e-04
1.095253e+00,7.965254e-06,2.230494e-04
1.112323e+00,7.721545e-06,2.162249e-04
1.129394e+00,7.454753e-06,2.087539e-04
1.146465e+00,7.154640e-06,2.003500e-04
1.163535e+00,6.817131e-06,1.908988e-04
1.180606e+00,6.443040e-06,1.804231e-04
