Energy_au,CrossSection_au,CrossSection_Mb
1.000000e-03,8.638077e-02,2.418903e+00
4.020202e-03,6.662782e-02,1.865766e+00
7.040404e-03,5.244263e-02,1.468540e+00
1.006061e-02,1.753153e-02,4.909320e-01
1.308081e-02,1.538715e-02,4.308832e-01
1.610101e-02,1.343067e-02,3.760963e-01
1.912121e-02,1.169747e-02,3.275620e-01
2.214141e-02,1.017821e-02,2.850183e-01
2.516162e-02,8.851746e-03,2.478737e-01
2.818182e-02,7.695263e-03,2.154889e-01
3.120202e-02,6.688042e-03,1.872839e-01
3.422222e-02,5.812056e-03,1.627539e-01
3.724242e-02,5.051906e-03,1.414675e-01
4.026263e-02,4.394472e-03,1.230575e-01
4.328283e-02,3.828655e-03,1.072131e-01
4.630303e-02,3.345142e-03,9.367333e-02
4.932323e-02,2.935750e-03,8.220922e-02
5.234343e-02,2.593643e-03,7.262928e-02
5.536364e-02,2.312817e-03,6.476534e-02
5.838384e-02,2.088138e-03,5.847370e-02
6.140404e-02,1.914952e-03,5.362401e-02
6.442424e-02,1.789435e-03,5.010918e-02
6.744444e-02,1.707883e-03,4.782552e-02
7.046465e-02,1.667268e-03,4.668817e-02
7.348485e-02,1.664780e-03,4.661849e-02
7.650505e-02,1.697932e-03,4.754684e-02
7.952525e-02,1.764270e-03,4.940450e-02
8.254545e-02,1.861888e-03,5.213807e-02
8.556566e-02,1.988803e-03,5.569204e-02
8.858586e-02,2.143240e-03,6.001673e-02
9.160606e-02,2.323642e-03,6.506848e-02
9.462626e-02,2.528425e-03,7.080297e-02
9.764646e-02,2.756246e-03,7.718261e-02
1.006667e-01,3.340973e-03,9.355661e-02
1.036869e-01,3.656247e-03,1.023851e-01
1.067071e-01,3.988876e-03,1.116997e-01
1.097273e-01,4.337657e-03,1.214665e-01
1.127475e-01,4.701485e-03,1.316547e-01
1.157677e-01,5.079388e-03,1.422371e-01
1.187879e-01,5.470587e-03,1.531918e-01
1.218081e-01,5.873787e-03,1.644825e-01
1.248283e-01,6.288530e-03,1.760965e-01
1.278485e-01,6.713760e-03,1.880041e-01
1.308687e-01,7.148662e-03,2.001825e-01
1.338889e-01,7.592706e-03,2.126170e-01
1.369091e-01,8.044767e-03,2.252760e-01
1.399293e-01,8.504424e-03,2.381477e-01
1.429495e-01,8.971331e-03,2.512224e-01
1.459697e-01,9.444216e-03,2.644645e-01
1.489899e-01,9.923247e-03,2.778787e-01
1.520101e-01,1.040721e-02,2.914310e-01
1.550303e-01,1.089621e-02,3.051244e-01
1.580505e-01,1.138960e-02,3.189406e-01
1.610707e-01,1.188676e-02,3.328625e-01
1.640909e-01,1.238736e-02,3.468809e-01
1.671111e-01,1.289122e-02,3.609903e-01
1.701313e-01,1.339746e-02,3.751664e-01
1.731515e-01,1.390654e-02,3.894221e-01
1.761717e-01,1.441780e-02,4.037388e-01
1.791919e-01,1.493070e-02,4.181015e-01
1.822121e-01,1.544539e-02,4.325142e-01
1.852323e-01,1.596178e-02,4.469745e-01
1.882525e-01,1.647911e-02,4.614612e-01
1.912727e-01,1.699742e-02,4.759753e-01
1.942929e-01,1.751651e-02,4.905114e-01
1.973131e-01,1.803691e-02,5.050839e-01
2.003333e-01,1.855706e-02,5.196498e-01
2.033535e-01,1.907705e-02,5.342107e-01
2.063737e-01,1.959794e-02,5.487971e-01
2.093939e-01,2.011843e-02,5.633722e-01
2.124141e-01,2.063886e-02,5.779458e-01
2.154343e-01,2.115924e-02,5.925179e-01
2.184545e-01,2.167878e-02,6.070665e-01
2.214747e-01,2.219812e-02,6.216094e-01
2.244949e-01,2.271649e-02,6.361254e-01
2.275152e-01,2.323393e-02,6.506151e-01
2.305354e-01,2.375028e-02,6.650743e-01
