Energy_au,CrossSection_au,CrossSection_Mb
1.000000e-03,4.685579e-03,1.312093e-01
4.020202e-03,8.178805e-03,2.290294e-01
7.040404e-03,1.107772e-02,3.102073e-01
1.006061e-02,1.693508e-02,4.742297e-01
1.308081e-02,2.179305e-02,6.102663e-01
1.610101e-02,2.711112e-02,7.591872e-01
1.912121e-02,3.255769e-02,9.117066e-01
2.214141e-02,3.789061e-02,1.061043e+00
2.516162e-02,4.295848e-02,1.202958e+00
2.818182e-02,4.767356e-02,1.334993e+00
3.120202e-02,5.199760e-02,1.456078e+00
3.422222e-02,5.591375e-02,1.565742e+00
3.724242e-02,5.942770e-02,1.664142e+00
4.026263e-02,6.255475e-02,1.751708e+00
4.328283e-02,6.531592e-02,1.829029e+00
4.630303e-02,6.773604e-02,1.896799e+00
4.932323e-02,6.985017e-02,1.956000e+00
5.234343e-02,7.167151e-02,2.007003e+00
5.536364e-02,7.324336e-02,2.051019e+00
5.838384e-02,7.458677e-02,2.088638e+00
6.140404e-02,7.572891e-02,2.120621e+00
6.442424e-02,7.669563e-02,2.147692e+00
6.744444e-02,7.750685e-02,2.170409e+00
7.046465e-02,7.818474e-02,2.189392e+00
7.348485e-02,7.874586e-02,2.205104e+00
7.650505e-02,7.921019e-02,2.218107e+00
7.952525e-02,7.958914e-02,2.228719e+00
8.254545e-02,7.989868e-02,2.237387e+00
8.556566e-02,8.015097e-02,2.244452e+00
8.858586e-02,8.034915e-02,2.250001e+00
9.160606e-02,8.051050e-02,2.254519e+00
9.462626e-02,8.063907e-02,2.258120e+00
9.764646e-02,8.074237e-02,2.261012e+00
1.006667e-01,8.155403e-02,2.283741e+00
1.036869e-01,8.161270e-02,2.285384e+00
1.067071e-01,8.166800e-02,2.286933e+00
1.097273e-01,8.170832e-02,2.288062e+00
1.127475e-01,8.174875e-02,2.289194e+00
1.157677e-01,8.178574e-02,2.290230e+00
1.187879e-01,8.182486e-02,2.291325e+00
1.218081e-01,8.186505e-02,2.292451e+00
1.248283e-01,8.191329e-02,2.293801e+00
1.278485e-01,8.196298e-02,2.295193e+00
1.308687e-01,8.201957e-02,2.296777e+00
1.338889e-01,8.208824e-02,2.298700e+00
1.369091e-01,8.216175e-02,2.300759e+00
1.399293e-01,8.224270e-02,2.303026e+00
1.429495e-01,8.233863e-02,2.305712e+00
1.459697e-01,8.244096e-02,2.308578e+00
1.489899e-01,8.255444e-02,2.311755e+00
1.520101e-01,8.267613e-02,2.315163e+00
1.550303e-01,8.281183e-02,2.318963e+00
1.580505e-01,8.295418e-02,2.322949e+00
1.610707e-01,8.310782e-02,2.327252e+00
1.640909e-01,8.327289e-02,2.331874e+00
1.671111e-01,8.344513e-02,2.336697e+00
1.701313e-01,8.362717e-02,2.341795e+00
1.731515e-01,8.382354e-02,2.347294e+00
1.761717e-01,8.402269e-02,2.352871e+00
1.791919e-01,8.423131e-02,2.358713e+00
1.822121e-01,8.444939e-02,2.364819e+00
1.852323e-01,8.467496e-02,2.371136e+00
1.882525e-01,8.490606e-02,2.377607e+00
1.912727e-01,8.514220e-02,2.384220e+00
1.942929e-01,8.538919e-02,2.391136e+00
1.973131e-01,8.564140e-02,2.398199e+00
2.003333e-01,8.589505e-02,2.405302e+00
2.033535e-01,8.615337e-02,2.412536e+00
2.063737e-01,8.641578e-02,2.419884e+00
2.093939e-01,8.668229e-02,2.427347e+00
2.124141e-01,8.695141e-02,2.434883e+00
2.154343e-01,8.722238e-02,2.442471e+00
2.184545e-01,8.749531e-02,2.450114e+00
2.214747e-01,8.776844e-02,2.457762e+00
2.244949e-01,8.804468e-02,2.465498e+00
2.275152e-01,8.831905e-02,2.473181e+00
2.305354e-01,8.859331e-02,2.480861e+00
2.335556e-01,8.886604e-02,2.488498e+00
2.365758e-01,8.913646e-02,2.496070e+00
2.395960e-01,8.940409e-02,2.503565e+00
2.426162e-01,8.967078e-02,2.511033e+00
2.456364e-01,8.993508e-02,2.518434e+00
2.486566e-01,9.019393e-02,2.525683e+00
2.516768e-01,9.044897e-02,2.532824e+00
2.546970e-01,9.070907e-02,2.540108e+00
2.577172e-01,9.094791e-02,2.546796e+00
2.607374e-01,9.118806e-02,2.553521e+00
2.637576e-01,9.142438e-02,2.560139e+00
2.667778e-01,9.165559e-02,2.566613e+00
2.697980e-01,9.187988e-02,2.572894e+00
2.728182e-01,9.209748e-02,2.578987e+00
2.758384e-01,9.231115e-02,2.584971e+00
2.788586e-01,9.251198e-02,2.590595e+00
2.818788e-01,9.270888e-02,2.596108e+00
2.848990e-01,9.290003e-02,2.601461e+00
2.879192e-01,9.308225e-02,2.606564e+00
2.909394e-01,9.325692e-02,2.611455e+00
2.939596e-01,9.342907e-02,2.616275e+00
2.969798e-01,9.358185e-02,2.620554e+00
3.000000e-01,9.373395e-02,2.624813e+00
3.100000e-01,9.417741e-02,2.637231e+00
3.270707e-01,9.473100e-02,2.652733e+00
3.441414e-01,9.502823e-02,2.661056e+00
3.612121e-01,9.508658e-02,2.662690e+00
3.782828e-01,9.492438e-02,2.658148e+00
3.953535e-01,9.455969e-02,2.647936e+00
4.124242e-01,9.400167e-02,2.632310e+00
4.294949e-01,9.327527e-02,2.611969e+00
4.465657e-01,9.238850e-02,2.587137e+00
4.636364e-01,9.135094e-02,2.558082e+00
4.807071e-01,9.017564e-02,2.525170e+00
4.977778e-01,8.886976e-02,2.488602e+00
5.148485e-01,8.745079e-02,2.448867e+00
5.319192e-01,8.593257e-02,2.406353e+00
5.489899e-01,8.433338e-02,2.361571e+00
5.660606e-01,8.267052e-02,2.315006e+00
5.831313e-01,8.096729e-02,2.267311e+00
6.002020e-01,7.924786e-02,2.219162e+00
6.172727e-01,7.751858e-02,2.170737e+00
6.343434e-01,7.581451e-02,2.123019e+00
6.514141e-01,7.414737e-02,2.076334e+00
6.684848e-01,7.253191e-02,2.031096e+00
6.855556e-01,7.098009e-02,1.987641e+00
7.026263e-01,6.950682e-02,1.946385e+00
7.196970e-01,6.810194e-02,1.907045e+00
7.367677e-01,6.678581e-02,1.870190e+00
7.538384e-01,6.555477e-02,1.835717e+00
7.709091e-01,6.440683e-02,1.803572e+00
7.879798e-01,6.334145e-02,1.773738e+00
8.050505e-01,6.234968e-02,1.745965e+00
8.221212e-01,6.143526e-02,1.720359e+00
8.391919e-01,6.057575e-02,1.696291e+00
8.562626e-01,5.977756e-02,1.673939e+00
8.733333e-01,5.902691e-02,1.652919e+00
8.904040e-01,5.831673e-02,1.633032e+00
9.074747e-01,5.763798e-02,1.614025e+00
9.245455e-01,5.698203e-02,1.595656e+00
9.416162e-01,5.633870e-02,1.577641e+00
9.586869e-01,5.570389e-02,1.559865e+00
