Energy_au,CrossSection_au,CrossSection_Mb
1.000000e-03,3.103706e-01,8.691245e+00
4.020202e-03,2.065699e-01,5.784535e+00
7.040404e-03,1.987693e-01,5.566097e+00
1.006061e-02,1.970333e-01,5.517485e+00
1.308081e-02,1.972211e-01,5.522743e+00
1.610101e-02,1.978474e-01,5.540281e+00
1.912121e-02,1.986010e-01,5.561385e+00
2.214141e-02,1.993655e-01,5.582792e+00
2.516162e-02,2.000957e-01,5.603240e+00
2.818182e-02,2.007637e-01,5.621944e+00
3.120202e-02,2.013710e-01,5.638953e+00
3.422222e-02,2.019095e-01,5.654032e+00
3.724242e-02,2.023763e-01,5.667104e+00
4.026263e-02,2.027653e-01,5.677995e+00
4.328283e-02,2.030751e-01,5.686673e+00
4.630303e-02,2.033005e-01,5.692984e+00
4.932323e-02,2.034445e-01,5.697017e+00
5.234343e-02,2.034910e-01,5.698319e+00
5.536364e-02,2.034458e-01,5.697051e+00
5.838384e-02,2.033023e-01,5.693035e+00
6.140404e-02,2.030603e-01,5.686256e+00
6.442424e-02,2.027335e-01,5.677106e+00
6.744444e-02,2.022664e-01,5.664027e+00
7.046465e-02,2.017109e-01,5.648469e+00
7.348485e-02,2.010519e-01,5.630017e+00
7.650505e-02,2.002851e-01,5.608542e+00
7.952525e-02,1.994241e-01,5.584433e+00
8.254545e-02,1.984321e-01,5.556654e+00
8.556566e-02,1.973527e-01,5.526428e+00
8.858586e-02,1.961745e-01,5.493435e+00
9.160606e-02,1.948997e-01,5.457736e+00
9.462626e-02,1.935343e-01,5.419501e+00
9.764646e-02,1.920786e-01,5.378738e+00
1.006667e-01,1.904756e-01,5.333851e+00
1.036869e-01,1.888447e-01,5.288179e+00
1.067071e-01,1.871442e-01,5.240562e+00
1.097273e-01,1.853773e-01,5.191083e+00
1.127475e-01,1.835484e-01,5.139869e+00
1.157677e-01,1.816639e-01,5.087098e+00
1.187879e-01,1.797280e-01,5.032887e+00
1.218081e-01,1.777486e-01,4.977460e+00
1.248283e-01,1.757279e-01,4.920873e+00
1.278485e-01,1.736784e-01,4.863481e+00
1.308687e-01,1.715949e-01,4.805139e+00
1.338889e-01,1.694958e-01,4.746357e+00
1.369091e-01,1.673770e-01,4.687025e+00
1.399293e-01,1.652411e-01,4.627212e+00
1.429495e-01,1.631016e-01,4.567301e+00
1.459697e-01,1.609555e-01,4.507204e+00
1.489899e-01,1.588091e-01,4.447099e+00
1.520101e-01,1.566755e-01,4.387352e+00
1.550303e-01,1.545327e-01,4.327348e+00
1.580505e-01,1.524093e-01,4.267886e+00
1.610707e-01,1.502976e-01,4.208755e+00
1.640909e-01,1.482020e-01,4.150070e+00
1.671111e-01,1.461199e-01,4.091767e+00
1.701313e-01,1.440618e-01,4.034133e+00
1.731515e-01,1.420253e-01,3.977106e+00
1.761717e-01,1.400110e-01,3.920700e+00
1.791919e-01,1.380211e-01,3.864978e+00
1.822121e-01,1.360576e-01,3.809993e+00
1.852323e-01,1.341204e-01,3.755746e+00
1.882525e-01,1.322115e-01,3.702292e+00
1.912727e-01,1.303298e-01,3.649600e+00
1.942929e-01,1.284797e-01,3.597791e+00
1.973131e-01,1.266596e-01,3.546822e+00
2.003333e-01,1.248632e-01,3.496519e+00
2.033535e-01,1.230993e-01,3.447125e+00
2.063737e-01,1.213672e-01,3.398621e+00
2.093939e-01,1.196633e-01,3.350908e+00
2.124141e-01,1.179893e-01,3.304030e+00
2.154343e-01,1.163456e-01,3.258003e+00
2.184545e-01,1.147296e-01,3.212749e+00
2.214747e-01,1.131440e-01,3.168349e+00
2.244949e-01,1.115876e-01,3.124765e+00
2.275152e-01,1.100569e-01,3.081901e+00
2.305354e-01,1.085578e-01,3.039923e+00
2.335556e-01,1.070880e-01,2.998763e+00
