Energy_au,CrossSection_au,CrossSection_Mb
1.000000e-03,8.309418e-03,2.326870e-01
4.020202e-03,8.395044e-03,2.350847e-01
7.040404e-03,8.462828e-03,2.369829e-01
1.006061e-02,7.843838e-03,2.196494e-01
1.308081e-02,7.873525e-03,2.204808e-01
1.610101e-02,7.887931e-03,2.208842e-01
1.912121e-02,7.887522e-03,2.208727e-01
2.214141e-02,7.871723e-03,2.204303e-01
2.516162e-02,7.841585e-03,2.195863e-01
2.818182e-02,7.796914e-03,2.183354e-01
3.120202e-02,7.738659e-03,2.167041e-01
3.422222e-02,7.666952e-03,2.146961e-01
3.724242e-02,7.583328e-03,2.123544e-01
4.026263e-02,7.488415e-03,2.096966e-01
4.328283e-02,7.383024e-03,2.067453e-01
4.630303e-02,7.267609e-03,2.035134e-01
4.932323e-02,7.142946e-03,2.000225e-01
5.234343e-02,7.010590e-03,1.963161e-01
5.536364e-02,6.871176e-03,1.924122e-01
5.838384e-02,6.725504e-03,1.883329e-01
6.140404e-02,6.574208e-03,1.840962e-01
6.442424e-02,6.418406e-03,1.797333e-01
6.744444e-02,6.258952e-03,1.752682e-01
7.046465e-02,6.096553e-03,1.707205e-01
7.348485e-02,5.931442e-03,1.660970e-01
7.650505e-02,5.764996e-03,1.614360e-01
7.952525e-02,5.597615e-03,1.567489e-01
8.254545e-02,5.429800e-03,1.520496e-01
8.556566e-02,5.262039e-03,1.473518e-01
8.858586e-02,5.094908e-03,1.426717e-01
9.160606e-02,4.928896e-03,1.380229e-01
9.462626e-02,4.764303e-03,1.334138e-01
9.764646e-02,4.601269e-03,1.288484e-01
1.006667e-01,4.517710e-03,1.265085e-01
1.036869e-01,4.354715e-03,1.219442e-01
1.067071e-01,4.193085e-03,1.174181e-01
1.097273e-01,4.035961e-03,1.130182e-01
1.127475e-01,3.881652e-03,1.086971e-01
1.157677e-01,3.729842e-03,1.044460e-01
1.187879e-01,3.582263e-03,1.003134e-01
1.218081e-01,3.438370e-03,9.628398e-02
1.248283e-01,3.297112e-03,9.232838e-02
1.278485e-01,3.160626e-03,8.850637e-02
1.308687e-01,3.026651e-03,8.475471e-02
1.338889e-01,2.897333e-03,8.113345e-02
1.369091e-01,2.771724e-03,7.761603e-02
1.399293e-01,2.649198e-03,7.418497e-02
1.429495e-01,2.530952e-03,7.087374e-02
1.459697e-01,2.416394e-03,6.766579e-02
1.489899e-01,2.305027e-03,6.454722e-02
1.520101e-01,2.197459e-03,6.153502e-02
1.550303e-01,2.093587e-03,5.862630e-02
1.580505e-01,1.992756e-03,5.580276e-02
1.610707e-01,1.895735e-03,5.308590e-02
1.640909e-01,1.802025e-03,5.046176e-02
1.671111e-01,1.711301e-03,4.792121e-02
1.701313e-01,1.624144e-03,4.548057e-02
1.731515e-01,1.540040e-03,4.312545e-02
1.761717e-01,1.459067e-03,4.085795e-02
1.791919e-01,1.380829e-03,3.866709e-02
1.822121e-01,1.305777e-03,3.656542e-02
1.852323e-01,1.233571e-03,3.454343e-02
1.882525e-01,1.164060e-03,3.259693e-02
1.912727e-01,1.097361e-03,3.072917e-02
1.942929e-01,1.033322e-03,2.893590e-02
1.973131e-01,9.716802e-04,2.720976e-02
2.003333e-01,9.127353e-04,2.555915e-02
2.033535e-01,8.562701e-04,2.397796e-02
2.063737e-01,8.021966e-04,2.246375e-02
2.093939e-01,7.502959e-04,2.101038e-02
2.124141e-01,7.007398e-04,1.962268e-02
2.154343e-01,6.533858e-04,1.829663e-02
2.184545e-01,6.081571e-04,1.703010e-02
2.214747e-01,5.650177e-04,1.582208e-02
2.244949e-01,5.239232e-04,1.467132e-02
2.275152e-01,4.847998e-04,1.357575e-02
