Energy_au,CrossSection_au,CrossSection_Mb
1.000000e-03,1.519162e-03,4.254080e-02
4.020202e-03,1.463482e-02,4.098158e-01
7.040404e-03,1.217435e-02,3.409159e-01
1.006061e-02,7.759828e-03,2.172969e-01
1.308081e-02,5.340587e-03,1.495514e-01
1.610101e-02,3.867754e-03,1.083079e-01
1.912121e-02,2.887832e-03,8.086740e-02
2.214141e-02,2.192162e-03,6.138667e-02
2.516162e-02,1.675818e-03,4.692759e-02
2.818182e-02,1.280952e-03,3.587026e-02
3.120202e-02,9.730748e-04,2.724882e-02
3.422222e-02,7.302487e-04,2.044901e-02
3.724242e-02,5.377928e-04,1.505970e-02
4.026263e-02,3.854680e-04,1.079418e-02
4.328283e-02,2.658658e-04,7.444988e-03
4.630303e-02,1.734738e-04,4.857753e-03
4.932323e-02,1.040927e-04,2.914886e-03
5.234343e-02,5.442247e-05,1.523982e-03
5.536364e-02,2.188461e-05,6.128304e-04
5.838384e-02,4.368281e-06,1.223241e-04
6.140404e-02,1.590344e-07,4.453408e-06
6.442424e-02,7.832532e-06,2.193328e-04
6.744444e-02,2.619588e-05,7.335580e-04
7.046465e-02,5.423864e-05,1.518834e-03
7.348485e-02,9.109604e-05,2.550944e-03
7.650505e-02,1.360230e-04,3.809024e-03
7.952525e-02,1.883777e-04,5.275104e-03
8.254545e-02,2.475545e-04,6.932218e-03
8.556566e-02,3.130783e-04,8.767070e-03
8.858586e-02,3.844864e-04,1.076670e-02
9.160606e-02,4.613667e-04,1.291956e-02
9.462626e-02,5.433454e-04,1.521519e-02
9.764646e-02,6.300562e-04,1.764334e-02
1.006667e-01,7.635012e-04,2.138017e-02
1.036869e-01,8.622013e-04,2.414405e-02
1.067071e-01,9.647299e-04,2.701514e-02
1.097273e-01,1.070865e-03,2.998721e-02
1.127475e-01,1.180268e-03,3.305081e-02
1.157677e-01,1.292700e-03,3.619922e-02
1.187879e-01,1.407858e-03,3.942396e-02
1.218081e-01,1.525534e-03,4.271921e-02
1.248283e-01,1.645390e-03,4.607554e-02
1.278485e-01,1.767203e-03,4.948664e-02
1.308687e-01,1.890667e-03,5.294396e-02
1.338889e-01,2.015580e-03,5.644188e-02
1.369091e-01,2.141470e-03,5.996716e-02
1.399293e-01,2.268254e-03,6.351747e-02
1.429495e-01,2.395472e-03,6.707993e-02
1.459697e-01,2.522929e-03,7.064907e-02
1.489899e-01,2.650191e-03,7.421277e-02
1.520101e-01,2.777124e-03,7.776725e-02
1.550303e-01,2.903105e-03,8.129508e-02
1.580505e-01,3.028016e-03,8.479292e-02
1.610707e-01,3.151545e-03,8.825209e-02
1.640909e-01,3.273121e-03,9.165655e-02
1.671111e-01,3.392493e-03,9.499930e-02
1.701313e-01,3.509482e-03,9.827533e-02
1.731515e-01,3.623466e-03,1.014672e-01
1.761717e-01,3.734241e-03,1.045692e-01
1.791919e-01,3.841438e-03,1.075710e-01
1.822121e-01,3.944749e-03,1.104640e-01
1.852323e-01,4.043803e-03,1.132378e-01
1.882525e-01,4.138281e-03,1.158835e-01
1.912727e-01,4.227854e-03,1.183917e-01
1.942929e-01,4.312365e-03,1.207583e-01
1.973131e-01,4.391386e-03,1.229711e-01
2.003333e-01,4.464599e-03,1.250213e-01
2.033535e-01,4.532027e-03,1.269094e-01
2.063737e-01,4.593340e-03,1.286264e-01
2.093939e-01,4.648381e-03,1.301677e-01
2.124141e-01,4.696980e-03,1.315286e-01
2.154343e-01,4.739125e-03,1.327088e-01
2.184545e-01,4.774577e-03,1.337015e-01
2.214747e-01,4.803401e-03,1.345087e-01
2.244949e-01,4.825478e-03,1.351269e-01
2.275152e-01,4.840940e-03,1.355599e-01
2.305354e-01,4.849653e-03,1.358039e-01
2.335556e-01,4.851869e-03,1.358659e-01
2.365758e-01,4.847729e-03,1.357500e-01
2.395960e-01,4.837191e-03,1.354549e-01
2.426162e-01,4.820325e-03,1.349826e-01
2.456364e-01,4.797530e-03,1.343443e-01
2.486566e-01,4.768975e-03,1.335447e-01
2.516768e-01,4.734852e-03,1.325891e-01
2.546970e-01,4.695406e-03,1.314845e-01
2.577172e-01,4.650837e-03,1.302365e-01
2.607374e-01,4.601455e-03,1.288536e-01
2.637576e-01,4.547544e-03,1.273440e-01
2.667778e-01,4.489449e-03,1.257171e-01
2.697980e-01,4.427302e-03,1.239768e-01
2.728182e-01,4.361477e-03,1.221336e-01
2.758384e-01,4.292404e-03,1.201993e-01
2.788586e-01,4.220102e-03,1.181747e-01
2.818788e-01,4.145122e-03,1.160750e-01
2.848990e-01,4.067591e-03,1.139039e-01
2.879192e-01,3.987857e-03,1.116712e-01
2.909394e-01,3.906192e-03,1.093843e-01
2.939596e-01,3.822833e-03,1.070500e-01
2.969798e-01,3.738093e-03,1.046771e-01
3.000000e-01,3.652164e-03,1.022708e-01
3.100000e-01,3.362193e-03,9.415083e-02
3.270707e-01,2.864499e-03,8.021398e-02
3.441414e-01,2.386914e-03,6.684028e-02
3.612121e-01,1.947365e-03,5.453167e-02
3.782828e-01,1.555122e-03,4.354777e-02
3.953535e-01,1.213672e-03,3.398622e-02
4.124242e-01,9.227216e-04,2.583879e-02
4.294949e-01,6.798010e-04,1.903633e-02
4.465657e-01,4.813816e-04,1.348003e-02
4.636364e-01,3.234567e-04,9.057693e-03
4.807071e-01,2.019326e-04,5.654678e-03
4.977778e-01,1.127738e-04,3.157983e-03
5.148485e-01,5.207901e-05,1.458358e-03
5.319192e-01,1.605425e-05,4.495640e-04
5.489899e-01,9.945510e-07,2.785021e-05
5.660606e-01,3.251607e-06,9.105410e-05
5.831313e-01,1.922758e-05,5.384262e-04
6.002020e-01,4.541076e-05,1.271628e-03
6.172727e-01,7.836863e-05,2.194541e-03
6.343434e-01,1.149596e-04,3.219192e-03
6.514141e-01,1.523035e-04,4.264924e-03
6.684848e-01,1.879459e-04,5.263011e-03
6.855556e-01,2.199266e-04,6.158561e-03
7.026263e-01,2.467924e-04,6.910878e-03
7.196970e-01,2.676668e-04,7.495419e-03
7.367677e-01,2.821415e-04,7.900753e-03
7.538384e-01,2.902484e-04,8.127769e-03
7.709091e-01,2.923564e-04,8.186798e-03
7.879798e-01,2.890895e-04,8.095315e-03
8.050505e-01,2.811715e-04,7.873588e-03
8.221212e-01,2.694768e-04,7.546104e-03
8.391919e-01,2.547920e-04,7.134890e-03
8.562626e-01,2.380484e-04,6.666023e-03
8.733333e-01,2.196684e-04,6.151330e-03
8.904040e-01,2.005639e-04,5.616350e-03
9.074747e-01,1.811897e-04,5.073819e-03
9.245455e-01,1.619859e-04,4.536058e-03
9.416162e-01,1.433144e-04,4.013204e-03
9.586869e-01,1.254573e-04,3.513155e-03
9.757576e-01,1.086127e-04,3.041460e-03
9.928283e-01,9.294260e-05,2.602653e-03
1.009899e+00,7.854184e-05,2.199392e-03
1.026970e+00,6.547004e-05,1.833345e-03
1.044040e+00,5.374422e-05,1.504989e-03
1.061111e+00,4.336289e-05,1.214282e-03
1.078182e+00,3.429499e-05,9.603559e-04
1.095253e+00,2.649339e-05,7.418891e-04
1.112323e+00,1.989110e-05,5.570065e-04
1.129394e+00,1.441704e-05,4.037175e-04
1.146465e+00,9.985824e-06,2.796310e-04
1.163535e+00,6.506598e-06,1.822030e-04
1.180606e+00,3.884260e-06,1.087701e-04
1.197677e+00,2.020296e-06,5.657396e-05
1.214747e+00,8.165868e-07,2.286672e-05
1.231818e+00,1.752227e-07,4.906727e-06
1.248889e+00,1.091981e-09,3.057852e-08
1.265960e+00,2.031693e-07,5.689309e-06
1.283030e+00,6.958773e-07,1.948651e-05
1.300101e+00,1.400263e-06,3.921129e-05
1.317172e+00,2.244917e-06,6.286397e-05
1.334242e+00,3.166712e-06,8.867681e-05
1.351313e+00,4.111226e-06,1.151258e-04
1.368384e+00,5.033176e-06,1.409430e-04
1.385455e+00,5.895001e-06,1.650765e-04
1.402525e+00,6.668835e-06,1.867461e-04
1.419596e+00,7.334241e-06,2.053793e-04
1.436667e+00,7.877785e-06,2.206000e-04
1.453737e+00,8.292522e-06,2.322138e-04
1.470808e+00,8.576888e-06,2.401769e-04
1.487879e+00,8.733909e-06,2.445739e-04
1.504949e+00,8.770316e-06,2.455934e-04
1.522020e+00,8.696627e-06,2.435299e-04
1.539091e+00,8.520932e-06,2.386099e-04
1.556162e+00,8.259206e-06,2.312809e-04
1.573232e+00,7.923887e-06,2.218910e-04
1.590303e+00,7.528414e-06,2.108167e-04
1.607374e+00,7.086142e-06,1.984318e-04
1.624444e+00,6.609742e-06,1.850913e-04
1.641515e+00,6.114890e-06,1.712341e-04
1.658586e+00,5.601080e-06,1.568459e-04
1.675657e+00,5.089525e-06,1.425209e-04
1.692727e+00,4.584391e-06,1.283758e-04
1.709798e+00,4.093788e-06,1.146375e-04
1.726869e+00,3.622870e-06,1.014505e-04
1.743939e+00,3.177218e-06,8.897101e-05
1.761010e+00,2.760336e-06,7.729713e-05
1.778081e+00,2.375488e-06,6.652033e-05
1.795152e+00,2.022711e-06,5.664158e-05
1.812222e+00,1.704743e-06,4.773758e-05
1.829293e+00,1.420453e-06,3.977667e-05
1.846364e+00,1.170084e-06,3.276562e-05
1.863434e+00,9.514959e-07,2.664455e-05
1.880505e+00,7.637064e-07,2.138592e-05
1.897576e+00,6.044101e-07,1.692518e-05
1.914646e+00,4.712408e-07,1.319606e-05
1.931717e+00,3.616412e-07,1.012697e-05
1.948788e+00,2.729474e-07,7.643291e-06
1.965859e+00,2.024718e-07,5.669778e-06
1.982929e+00,1.475747e-07,4.132505e-06
2.000000e+00,1.057335e-07,2.960833e-06
