Energy_au,CrossSection_au,CrossSection_Mb
1.000000e-03,3.353420e-01,9.390514e+00
4.020202e-03,3.461386e-01,9.692849e+00
7.040404e-03,3.558718e-01,9.965408e+00
1.006061e-02,3.755666e-01,1.051692e+01
1.308081e-02,3.830751e-01,1.072717e+01
1.610101e-02,3.893964e-01,1.090419e+01
1.912121e-02,3.945209e-01,1.104769e+01
2.214141e-02,3.984141e-01,1.115671e+01
2.516162e-02,4.010895e-01,1.123163e+01
2.818182e-02,4.025952e-01,1.127379e+01
3.120202e-02,4.029445e-01,1.128357e+01
3.422222e-02,4.022382e-01,1.126379e+01
3.724242e-02,4.005323e-01,1.121603e+01
4.026263e-02,3.979409e-01,1.114346e+01
4.328283e-02,3.945206e-01,1.104768e+01
4.630303e-02,3.903878e-01,1.093195e+01
4.932323e-02,3.856283e-01,1.079867e+01
5.234343e-02,3.803369e-01,1.065050e+01
5.536364e-02,3.745925e-01,1.048964e+01
5.838384e-02,3.684984e-01,1.031899e+01
6.140404e-02,3.620898e-01,1.013953e+01
6.442424e-02,3.554658e-01,9.954039e+00
6.744444e-02,3.486605e-01,9.763470e+00
7.046465e-02,3.417546e-01,9.570086e+00
7.348485e-02,3.347850e-01,9.374918e+00
7.650505e-02,3.277838e-01,9.178865e+00
7.952525e-02,3.208362e-01,8.984311e+00
8.254545e-02,3.138573e-01,8.788884e+00
8.556566e-02,3.069749e-01,8.596157e+00
8.858586e-02,3.001695e-01,8.405586e+00
9.160606e-02,2.934780e-01,8.218206e+00
9.462626e-02,2.868859e-01,8.033609e+00
9.764646e-02,2.804218e-01,7.852594e+00
1.006667e-01,2.786408e-01,7.802722e+00
1.036869e-01,2.724013e-01,7.627999e+00
1.067071e-01,2.662270e-01,7.455102e+00
1.097273e-01,2.602786e-01,7.288529e+00
1.127475e-01,2.543961e-01,7.123804e+00
1.157677e-01,2.487171e-01,6.964776e+00
1.187879e-01,2.431816e-01,6.809765e+00
1.218081e-01,2.377384e-01,6.657342e+00
1.248283e-01,2.324818e-01,6.510143e+00
1.278485e-01,2.273348e-01,6.366012e+00
1.308687e-01,2.222934e-01,6.224838e+00
1.338889e-01,2.174099e-01,6.088087e+00
1.369091e-01,2.126120e-01,5.953732e+00
1.399293e-01,2.079792e-01,5.824000e+00
1.429495e-01,2.034601e-01,5.697454e+00
1.459697e-01,1.989968e-01,5.572467e+00
1.489899e-01,1.946898e-01,5.451861e+00
1.520101e-01,1.904876e-01,5.334187e+00
1.550303e-01,1.863474e-01,5.218249e+00
1.580505e-01,1.823396e-01,5.106020e+00
1.610707e-01,1.784395e-01,4.996807e+00
1.640909e-01,1.745843e-01,4.888848e+00
1.671111e-01,1.708447e-01,4.784129e+00
1.701313e-01,1.671950e-01,4.681927e+00
1.731515e-01,1.635894e-01,4.580962e+00
1.761717e-01,1.601034e-01,4.483345e+00
1.791919e-01,1.566866e-01,4.387665e+00
1.822121e-01,1.533498e-01,4.294224e+00
1.852323e-01,1.500616e-01,4.202146e+00
1.882525e-01,1.468650e-01,4.112632e+00
1.912727e-01,1.437390e-01,4.025095e+00
1.942929e-01,1.406670e-01,3.939069e+00
1.973131e-01,1.376780e-01,3.855369e+00
2.003333e-01,1.347390e-01,3.773069e+00
2.033535e-01,1.318626e-01,3.692521e+00
2.063737e-01,1.290475e-01,3.613691e+00
2.093939e-01,1.263067e-01,3.536941e+00
2.124141e-01,1.236175e-01,3.461635e+00
2.154343e-01,1.209670e-01,3.387414e+00
2.184545e-01,1.183904e-01,3.315262e+00
2.214747e-01,1.158691e-01,3.244660e+00
2.244949e-01,1.133881e-01,3.175184e+00
2.275152e-01,1.109768e-01,3.107661e+00
2.305354e-01,1.086181e-01,3.041610e+00
2.335556e-01,1.062989e-01,2.976666e+00
2.365758e-01,1.040260e-01,2.913019e+00
2.395960e-01,1.018043e-01,2.850805e+00
2.426162e-01,9.963659e-02,2.790104e+00
2.456364e-01,9.751561e-02,2.730710e+00
2.486566e-01,9.543620e-02,2.672481e+00
2.516768e-01,9.340191e-02,2.615515e+00
2.546970e-01,9.142144e-02,2.560056e+00
2.577172e-01,8.946990e-02,2.505408e+00
2.607374e-01,8.756287e-02,2.452006e+00
2.637576e-01,8.570129e-02,2.399876e+00
2.667778e-01,8.388719e-02,2.349076e+00
2.697980e-01,8.210266e-02,2.299104e+00
2.728182e-01,8.035840e-02,2.250260e+00
2.758384e-01,7.865986e-02,2.202696e+00
2.788586e-01,7.699496e-02,2.156074e+00
2.818788e-01,7.536864e-02,2.110533e+00
2.848990e-01,7.377775e-02,2.065984e+00
2.879192e-01,7.221762e-02,2.022296e+00
2.909394e-01,7.069667e-02,1.979705e+00
2.939596e-01,6.920908e-02,1.938048e+00
2.969798e-01,6.776113e-02,1.897501e+00
3.000000e-01,6.633318e-02,1.857515e+00
3.100000e-01,6.184620e-02,1.731867e+00
3.270707e-01,5.492574e-02,1.538074e+00
3.441414e-01,4.881925e-02,1.367076e+00
3.612121e-01,4.343063e-02,1.216179e+00
3.782828e-01,3.866400e-02,1.082700e+00
3.953535e-01,3.443571e-02,9.642963e-01
4.124242e-01,3.067067e-02,8.588646e-01
4.294949e-01,2.731492e-02,7.648942e-01
4.465657e-01,2.431153e-02,6.807910e-01
4.636364e-01,2.162779e-02,6.056386e-01
4.807071e-01,1.922706e-02,5.384116e-01
4.977778e-01,1.707761e-02,4.782210e-01
5.148485e-01,1.516307e-02,4.246083e-01
5.319192e-01,1.346158e-02,3.769621e-01
5.489899e-01,1.195636e-02,3.348116e-01
5.660606e-01,1.063053e-02,2.976846e-01
5.831313e-01,9.470102e-03,2.651894e-01
6.002020e-01,8.461532e-03,2.369466e-01
6.172727e-01,7.586526e-03,2.124440e-01
6.343434e-01,6.834591e-03,1.913877e-01
6.514141e-01,6.190334e-03,1.733467e-01
6.684848e-01,5.641016e-03,1.579643e-01
6.855556e-01,5.174728e-03,1.449069e-01
7.026263e-01,4.779430e-03,1.338374e-01
7.196970e-01,4.445180e-03,1.244775e-01
7.367677e-01,4.163579e-03,1.165919e-01
7.538384e-01,3.926222e-03,1.099452e-01
7.709091e-01,3.726667e-03,1.043571e-01
7.879798e-01,3.559519e-03,9.967650e-02
8.050505e-01,3.418024e-03,9.571424e-02
8.221212e-01,3.300534e-03,9.242421e-02
8.391919e-01,3.202681e-03,8.968403e-02
8.562626e-01,3.122991e-03,8.745248e-02
8.733333e-01,3.056536e-03,8.559157e-02
8.904040e-01,3.004360e-03,8.413049e-02
9.074747e-01,2.963929e-03,8.299831e-02
9.245455e-01,2.934189e-03,8.216552e-02
9.416162e-01,2.914584e-03,8.161651e-02
9.586869e-01,2.903844e-03,8.131576e-02
9.757576e-01,2.901636e-03,8.125394e-02
9.928283e-01,2.907283e-03,8.141206e-02
1.009899e+00,2.920346e-03,8.177785e-02
1.026970e+00,2.940053e-03,8.232972e-02
1.044040e+00,2.966108e-03,8.305932e-02
1.061111e+00,2.997948e-03,8.395094e-02
1.078182e+00,3.034837e-03,8.498394e-02
1.095253e+00,3.076284e-03,8.614457e-02
1.112323e+00,3.121709e-03,8.741660e-02
1.129394e+00,3.170633e-03,8.878659e-02
1.146465e+00,3.222423e-03,9.023686e-02
1.163535e+00,3.276328e-03,9.174635e-02
1.180606e+00,3.331932e-03,9.330341e-02
1.197677e+00,3.388600e-03,9.489029e-02
1.214747e+00,3.445919e-03,9.649539e-02
1.231818e+00,3.503891e-03,9.811876e-02
1.248889e+00,3.560583e-03,9.970630e-02
1.265960e+00,3.617192e-03,1.012915e-01
1.283030e+00,3.672911e-03,1.028518e-01
1.300101e+00,3.727515e-03,1.043809e-01
1.317172e+00,3.781010e-03,1.058789e-01
1.334242e+00,3.832879e-03,1.073314e-01
1.351313e+00,3.883056e-03,1.087364e-01
1.368384e+00,3.932043e-03,1.101082e-01
1.385455e+00,3.979271e-03,1.114307e-01
1.402525e+00,4.025078e-03,1.127134e-01
1.419596e+00,4.069557e-03,1.139590e-01
1.436667e+00,4.112501e-03,1.151616e-01
1.453737e+00,4.154231e-03,1.163301e-01
1.470808e+00,4.194696e-03,1.174632e-01
1.487879e+00,4.233883e-03,1.185606e-01
1.504949e+00,4.272239e-03,1.196347e-01
1.522020e+00,4.310200e-03,1.206977e-01
1.539091e+00,4.345714e-03,1.216922e-01
1.556162e+00,4.381159e-03,1.226847e-01
1.573232e+00,4.415872e-03,1.236568e-01
1.590303e+00,4.449697e-03,1.246040e-01
1.607374e+00,4.482828e-03,1.255317e-01
1.624444e+00,4.515318e-03,1.264416e-01
1.641515e+00,4.547622e-03,1.273462e-01
1.658586e+00,4.577823e-03,1.281919e-01
1.675657e+00,4.607814e-03,1.290317e-01
1.692727e+00,4.637196e-03,1.298545e-01
1.709798e+00,4.665661e-03,1.306516e-01
1.726869e+00,4.693168e-03,1.314218e-01
1.743939e+00,4.719714e-03,1.321652e-01
1.761010e+00,4.745226e-03,1.328796e-01
1.778081e+00,4.769912e-03,1.335709e-01
1.795152e+00,4.793061e-03,1.342191e-01
1.812222e+00,4.815212e-03,1.348394e-01
1.829293e+00,4.835902e-03,1.354188e-01
1.846364e+00,4.855696e-03,1.359731e-01
1.863434e+00,4.873400e-03,1.364689e-01
1.880505e+00,4.890023e-03,1.369343e-01
1.897576e+00,4.905131e-03,1.373574e-01
1.914646e+00,4.918891e-03,1.377427e-01
1.931717e+00,4.931119e-03,1.380851e-01
1.948788e+00,4.941970e-03,1.383890e-01
1.965859e+00,4.951620e-03,1.386592e-01
1.982929e+00,4.959136e-03,1.388697e-01
2.000000e+00,4.965630e-03,1.390516e-01
