Energy_au,CrossSection_au,CrossSection_Mb
1.000000e-03,7.621063e+00,2.134111e+02
4.020202e-03,5.144338e-01,1.440559e+01
7.040404e-03,4.508417e-01,1.262483e+01
1.006061e-02,4.337779e-01,1.214700e+01
1.308081e-02,4.116838e-01,1.152830e+01
1.610101e-02,3.936652e-01,1.102373e+01
1.912121e-02,3.784579e-01,1.059788e+01
2.214141e-02,3.654004e-01,1.023223e+01
2.516162e-02,3.540312e-01,9.913865e+00
2.818182e-02,3.440808e-01,9.635225e+00
3.120202e-02,3.353107e-01,9.389639e+00
3.422222e-02,3.275511e-01,9.172348e+00
3.724242e-02,3.206789e-01,8.979907e+00
4.026263e-02,3.145736e-01,8.808941e+00
4.328283e-02,3.091509e-01,8.657091e+00
4.630303e-02,3.043411e-01,8.522402e+00
4.932323e-02,3.000766e-01,8.402986e+00
5.234343e-02,2.962871e-01,8.296868e+00
5.536364e-02,2.929605e-01,8.203715e+00
5.838384e-02,2.900041e-01,8.120927e+00
6.140404e-02,2.874266e-01,8.048751e+00
6.442424e-02,2.851970e-01,7.986316e+00
6.744444e-02,2.832257e-01,7.931114e+00
7.046465e-02,2.815467e-01,7.884096e+00
7.348485e-02,2.801201e-01,7.844147e+00
7.650505e-02,2.789215e-01,7.810584e+00
7.952525e-02,2.779275e-01,7.782749e+00
8.254545e-02,2.771140e-01,7.759969e+00
8.556566e-02,2.764828e-01,7.742292e+00
8.858586e-02,2.759817e-01,7.728262e+00
9.160606e-02,2.756284e-01,7.718367e+00
9.462626e-02,2.753936e-01,7.711791e+00
9.764646e-02,2.752663e-01,7.708227e+00
1.006667e-01,2.797941e-01,7.835017e+00
1.036869e-01,2.798273e-01,7.835948e+00
1.067071e-01,2.799245e-01,7.838670e+00
1.097273e-01,2.800735e-01,7.842843e+00
1.127475e-01,2.802663e-01,7.848242e+00
1.157677e-01,2.804775e-01,7.854154e+00
1.187879e-01,2.807047e-01,7.860518e+00
1.218081e-01,2.809431e-01,7.867194e+00
1.248283e-01,2.811690e-01,7.873520e+00
1.278485e-01,2.813761e-01,7.879318e+00
1.308687e-01,2.815536e-01,7.884290e+00
1.338889e-01,2.816940e-01,7.888220e+00
1.369091e-01,2.817946e-01,7.891038e+00
1.399293e-01,2.818462e-01,7.892482e+00
1.429495e-01,2.818199e-01,7.891747e+00
1.459697e-01,2.817277e-01,7.889166e+00
1.489899e-01,2.815668e-01,7.884657e+00
1.520101e-01,2.813050e-01,7.877326e+00
1.550303e-01,2.809615e-01,7.867709e+00
1.580505e-01,2.805325e-01,7.855696e+00
1.610707e-01,2.800047e-01,7.840916e+00
1.640909e-01,2.793531e-01,7.822669e+00
1.671111e-01,2.786263e-01,7.802316e+00
1.701313e-01,2.777499e-01,7.777775e+00
1.731515e-01,2.767814e-01,7.750655e+00
1.761717e-01,2.756964e-01,7.720270e+00
1.791919e-01,2.745073e-01,7.686972e+00
1.822121e-01,2.732012e-01,7.650400e+00
1.852323e-01,2.717758e-01,7.610483e+00
1.882525e-01,2.702470e-01,7.567672e+00
1.912727e-01,2.686077e-01,7.521769e+00
1.942929e-01,2.668567e-01,7.472735e+00
1.973131e-01,2.650222e-01,7.421365e+00
2.003333e-01,2.630553e-01,7.366285e+00
2.033535e-01,2.609998e-01,7.308725e+00
2.063737e-01,2.588554e-01,7.248675e+00
2.093939e-01,2.566260e-01,7.186247e+00
2.124141e-01,2.543059e-01,7.121277e+00
2.154343e-01,2.519123e-01,7.054251e+00
2.184545e-01,2.494415e-01,6.985061e+00
2.214747e-01,2.469006e-01,6.913907e+00
2.244949e-01,2.442946e-01,6.840933e+00
2.275152e-01,2.416294e-01,6.766299e+00
2.305354e-01,2.389101e-01,6.690153e+00
2.335556e-01,2.361421e-01,6.612640e+00
2.365758e-01,2.333356e-01,6.534051e+00
2.395960e-01,2.304849e-01,6.454222e+00
2.426162e-01,2.275998e-01,6.373433e+00
2.456364e-01,2.246850e-01,6.291810e+00
2.486566e-01,2.217441e-01,6.209456e+00
2.516768e-01,2.187848e-01,6.126588e+00
2.546970e-01,2.158167e-01,6.043472e+00
2.577172e-01,2.128290e-01,5.959807e+00
2.607374e-01,2.098355e-01,5.875982e+00
2.637576e-01,2.068309e-01,5.791845e+00
2.667778e-01,2.038279e-01,5.707752e+00
2.697980e-01,2.008306e-01,5.623820e+00
2.728182e-01,1.978376e-01,5.540007e+00
2.758384e-01,1.948529e-01,5.456426e+00
2.788586e-01,1.918766e-01,5.373081e+00
2.818788e-01,1.889153e-01,5.290157e+00
2.848990e-01,1.859693e-01,5.207662e+00
2.879192e-01,1.830365e-01,5.125534e+00
2.909394e-01,1.801299e-01,5.044142e+00
2.939596e-01,1.772503e-01,4.963505e+00
2.969798e-01,1.743732e-01,4.882939e+00
3.000000e-01,1.715307e-01,4.803340e+00
3.100000e-01,1.623091e-01,4.545109e+00
3.270707e-01,1.473093e-01,4.125074e+00
3.441414e-01,1.333335e-01,3.733711e+00
3.612121e-01,1.204311e-01,3.372408e+00
3.782828e-01,1.085892e-01,3.040801e+00
3.953535e-01,9.778195e-02,2.738168e+00
4.124242e-01,8.796283e-02,2.463206e+00
4.294949e-01,7.907557e-02,2.214337e+00
4.465657e-01,7.105320e-02,1.989689e+00
4.636364e-01,6.383240e-02,1.787486e+00
4.807071e-01,5.734681e-02,1.605871e+00
4.977778e-01,5.152582e-02,1.442867e+00
5.148485e-01,4.630844e-02,1.296766e+00
5.319192e-01,4.163093e-02,1.165782e+00
5.489899e-01,3.744002e-02,1.048425e+00
5.660606e-01,3.367423e-02,9.429728e-01
5.831313e-01,3.029390e-02,8.483142e-01
6.002020e-01,2.725889e-02,7.633253e-01
6.172727e-01,2.451782e-02,6.865677e-01
6.343434e-01,2.205181e-02,6.175124e-01
6.514141e-01,1.982750e-02,5.552255e-01
6.684848e-01,1.782136e-02,4.990481e-01
6.855556e-01,1.601125e-02,4.483598e-01
7.026263e-01,1.437984e-02,4.026758e-01
